label,Anatomy,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
1307,-6.826575059307863,-39.46705487473905,260.62655913018693,1,2,2,1,2
881,-9.029585844427755,-3.8314966042214453,-21.744522407588246,3,2,2,1,3
2589,2.329881225023857,-0.0005257089380813348,6.368202717018498,3,2,2,1,3
3605,1.570380848539508,-0.3245827420954781,4.103483368568765,3,2,1,1,3
7289,1.24205818402992,-0.35591735680470676,3.7536433152002875,3,2,1,2,6
1696,4.441816202882632,0.6852524815778512,11.422817725190669,3,2,2,1,3
5021,-14.10285557016461,-40.975457079548775,211.3314643585362,3,2,2,1,2
2365,2.4037904952590297,0.02356182927302941,6.545521601435034,3,2,2,1,3
6382,3.71906732044676,0.4511110641555971,9.695504311417904,3,2,1,1,3
1624,-0.7658389962899249,-1.016742475476344,-1.1010308905661386,3,2,1,2,6
6456,-8.576415610111424,-7.159925099788412,-0.5454944091127207,3,2,2,1,2
5991,2.5765986310406683,0.07985382699778759,6.95996978510298,3,2,1,1,3
8141,-3.0251212820858457,-1.7693839436160377,-6.622617364480912,2,2,2,2,3
3588,-0.9778661010120734,-1.0869376815690337,-1.6162824590891833,3,2,2,1,3
7315,-4.731458245896208,-2.8428620088473355,-14.625464898401939,3,2,1,1,5
3749,-9.300504197584685,-3.927072897379722,-22.44616924943248,3,2,2,1,4
6506,3.3218661748744096,0.3222053852629036,8.745247011095984,3,2,2,1,5
6255,-9.902850395496944,-4.140457475152943,-24.01315698890772,1,2,2,1,6
3885,9.578455701723104,-7.312777703324807,-49.8298727268365,3,2,1,1,4
7030,3.101493428947957,1.304660714442321,1.3551337867064883,2,2,2,2,4
3510,2.393805121942768,0.02030794079176398,6.521567442557349,3,2,1,1,4
4593,-3.0323368135871305,-1.771805183005252,-6.640371783489256,3,2,2,1,3
4106,-1.8624505489021472,-1.3807395439082502,-3.7721673927308395,3,2,2,1,6
1186,-3.7661847134565862,-2.018685413715673,-8.450514367446024,3,2,2,2,3
7667,-3.415592670858575,-1.9005822874536167,-7.584614283055083,1,2,2,1,5
854,-1.9897790921265206,-3.636833028825649,-11.830270484337484,3,2,2,1,4
2307,-2.7022770063232224,-1.6611707369276931,-5.829071806763936,2,2,2,2,4
1969,-3.6056598892435927,-1.9645735399358546,-8.053788739322453,1,2,2,1,6
2922,-0.7788184361435583,-1.021037108960727,-1.132556680012109,3,2,1,2,4
6235,-2.5798910332284097,-1.620209295650524,-5.528671748598804,3,2,2,1,6
8015,-6.244188734275146,-2.8499507848027865,-14.828519155908086,3,2,2,1,4
4473,-0.5465383024855074,0.8931926101775877,-1.4959543922971892,3,2,1,2,3
7326,7.481530967283927,-3.6482236004963124,-28.322119284531585,3,2,2,1,3
5018,1.5559701915418456,-0.2531902015015829,4.509088591918126,3,2,1,1,3
8130,-7.376606495822031,-3.0944627899768213,-19.210493239778774,3,2,1,2,3
1918,-5.499861755582196,-2.6071984330123286,-12.764837928201661,3,2,1,1,6
6148,-1.9403360185299199,-1.396028417701032,-4.0852963268222515,2,2,2,2,3
5713,-4.565850959200502,-19.543992280956086,40.23738457951839,2,2,2,2,3
3680,-2.6509894702617065,-1.6440012533079167,-5.7031571132622245,3,2,2,1,3
385,-2.522486448194528,-1.601007869437704,-5.387849033940754,1,2,2,4,3
2461,-1.0059090210526385,-1.0962281555973938,-1.6844718175738191,3,2,2,1,3
1814,-3.5734424240872014,-1.9537206485734808,-7.974218324841185,9,2,2,1,4
2768,-0.3760395958844154,-0.8879107238228202,-0.15518120696775842,1,2,2,7,3
3074,-5.9831016360751335,-2.7759058467078503,-13.920261216816348,3,2,1,2,5
7503,4.31283531768725,0.5971122384711715,10.881177101236734,1,2,2,1,3
4374,-5.270913865676713,-2.5148679171005055,-14.282456391836611,3,2,2,1,6
4828,-21.658849868176098,-8.598134149885372,-57.02146145331224,3,2,1,1,4
3200,0.7511594720750128,-0.5168621326898043,2.5705267879228417,3,2,2,1,3
1097,-9.924094770622485,-4.148006030108255,-24.068602731034005,1,2,2,12,3
5792,2.0448584097686116,-0.09348391707253097,5.684033507644405,3,2,2,1,3
3534,-3.2044548109989663,-1.8295962780260708,-7.064130134964196,3,2,2,1,6
3580,-0.0832739169752526,-9.532040746904896,-93.77036505145547,3,2,2,1,4
1924,-10.356823278312426,-4.288803934657958,-26.986788238546474,2,2,2,2,3
7351,2.7355587843920355,0.01710696031363027,8.160063234109344,3,2,2,1,3
223,-3.8988561571575215,-2.0634548619924034,-8.778736326372993,3,2,1,1,6
7263,-6.113813390093085,-2.817515216122089,-14.30670896553478,3,2,1,1,4
1861,-10.581174512780455,-4.372591497452255,-26.623932400869887,3,2,1,1,4
7222,-13.522782729109665,-5.450408393302653,-33.65181718851511,3,2,2,1,3
4057,-7.372777511553785,-3.2521493728048245,-17.493767288866017,1,2,2,1,3
3508,-7.601662014940381,-3.331673093576632,-18.077039905903924,3,2,1,2,3
5743,-1.6393590126229756,-1.3064952875751297,-3.227469570004768,3,2,1,1,3
7290,1.4655984633483476,-0.28274934235955657,4.291689516379338,3,2,1,1,4
660,-17.55041981802076,-6.970160459073935,-44.89109827051267,3,2,2,1,4
7137,2.1882164037607765,-0.04671520710062391,6.028222713983999,3,2,2,1,6
7182,1.3668804696964625,-0.4844265695873143,2.8743044542058938,3,2,2,1,4
8092,1.425719266181124,-0.29579697610349115,4.1957341323911495,3,2,2,2,2
5695,-2.853386953367751,-1.6644490539970263,-6.927323662750763,3,2,1,2,3
3709,-3.5634023769568612,-1.9503390256432347,-7.949425083796633,3,2,1,2,4
7596,-4.763747060341455,-2.3563753982022115,-10.926116654860795,3,2,1,2,4
1430,-11.979609459784893,-4.926771099830294,-29.47260539619577,3,2,2,1,4
7083,-2.216783282924606,-1.498872819351135,-4.638739685848207,3,2,2,1,4
5378,-14.981923618901712,-5.971947218023292,-39.59762300335557,3,2,2,1,4
2519,0.126016534346491,-0.7223784040040723,1.060507780268031,3,2,2,2,3
4912,-6.058776435424849,-2.7986189332517686,-14.16817079055505,3,2,1,1,5
3070,2.634561478878348,0.09872668131226194,7.098939113903433,3,2,1,2,3
3190,-1.5571975603494161,-1.279177708725185,-3.027036617491459,3,2,1,1,3
1806,-8.943716929220283,-3.846148173659952,-21.675946569883095,3,2,2,1,4
2837,-8.283961330917911,-3.569692214445256,-19.823167599686673,3,2,1,2,5
3546,-4.3682382539505245,-5.478294902979005,8.080870214063346,3,2,1,1,3
7907,-0.35041463445738613,-0.8794511646566351,-0.09306424747135922,3,2,1,1,3
6210,-10.537232786257222,-4.366543336477141,-25.6742211223641,3,2,2,2,3
3835,-11.330996612611413,-4.65144680078859,-27.76874495032033,2,2,2,2,4
6676,-8.711981623790887,-3.719758597327814,-20.92438484034855,3,2,2,1,4
3895,-6.106511976350452,-2.815007872961196,-14.288326286173639,3,2,2,1,4
1284,-12.964264350944113,-5.245045218981981,-32.138196814696315,3,2,2,2,4
5881,-4.578205093672388,-2.293377393627502,-10.46429513805116,2,2,2,2,3
2663,-4.144212873509723,-2.1463624845048788,-9.386545858429844,3,2,2,1,3
1970,-1.279880364599757,-1.1870731978438818,-2.3511864907030007,3,2,1,1,4
8154,0.929347955336198,-0.4583984778199518,3.0002351613846288,1,2,2,1,4
7864,-1.7833814977716584,-1.3544139100101182,-3.5790346597835248,1,2,2,7,4
6350,-2.8306336483333054,-1.704166199656104,-6.144374849828479,3,2,2,1,3
8163,-3.8264609008807793,-2.0390200974424055,-8.59959665225492,3,2,1,2,3
8200,-4.939530070052044,-2.4161418371159957,-11.364246498845825,3,2,1,2,3
606,-20.053088986865767,-7.951828377452373,-52.19312204895171,1,2,2,12,4
6185,-1.400256978331323,-1.2270347499574088,-2.6444316653763025,1,2,2,15,3
6324,-3.0317007608154545,-1.7715917447591016,-6.638806689055928,3,2,1,1,4
6337,-1.8788451063439675,-1.3861996424328582,-3.8122233726777863,3,2,1,2,4
1033,-2.1459620954243,-1.475240147787836,-4.4653922330080205,3,2,2,1,4
3639,-1.0213504367120667,-1.1013444585413972,-1.722023474541477,1,2,1,1,3
1894,-3.7218517844538677,-2.00373490538785,-8.34090473235386,1,2,2,1,4
3855,3.0245700879576622,-11.578383548099653,-95.02596950399331,3,2,1,1,4
5996,-0.07151537805057492,-0.7874537864340091,0.5825310373547729,1,2,2,5,4
3305,-3.967349284335563,-2.284058228712156,-6.901841949286292,2,2,2,2,3
3326,-4.190453893264735,-2.162004216177999,-9.501215751299005,3,2,1,2,6
4546,1.1553628852157884,-0.38431409980378656,3.54485731330089,8,2,2,1,3
6027,-10.14892810900647,-4.225605179203968,-25.413694010657277,3,2,1,2,3
1471,2.049217127072507,-0.0920615334837013,5.69450059149008,3,2,2,15,3
6281,-7.287467334720931,-3.2102986825778794,-19.17732843062229,3,2,2,2,4
6728,0.45996025954908093,-0.6125139526366682,1.8676312461304836,3,2,2,2,3
1021,-5.097059941505542,-3.190586613751261,-11.659107635867944,1,2,2,1,5
2310,0.70211106823143,-0.7817543580963727,0.6735098595689812,3,2,1,15,4
1628,0.23908924531789408,-0.3984347190513679,-0.7372261561178661,3,2,1,1,4
6794,-11.22912780554683,-4.614755450109927,-27.498912668429373,3,2,1,1,3
4053,-0.18087671528403781,-0.8235112085036493,0.3177216785952916,3,2,2,2,4
3182,-2.6438382468979116,-1.7548246445925872,-5.9385800764943975,3,2,2,2,3
3700,5.7697403038454045,-4.565676268537319,-14.630511245576542,3,2,2,1,3
1314,-3.8677526503967465,-2.0529552854930384,-8.701760582046727,1,2,1,1,3
7292,-13.47881717793761,-5.369335456173919,-33.58682340742932,3,2,1,1,3
7114,-1.1872920488576362,914.4615211950428,137.24991695394135,3,2,1,2,5
2968,-0.9000455322829457,-1.0611639771752157,-1.4271047210225718,3,2,2,2,3
5822,2.7023460163247406,0.12079219123820413,7.26142932970787,3,2,2,1,3
7043,-1.2233304201921396,-1.1683100897168481,-2.2134923616229547,1,2,2,1,3
6900,1.0650503965433886,-0.41390778278479684,3.327289184074598,3,2,1,1,3
1978,-14.243782032929483,-5.717374244242553,-35.621135754251384,1,2,2,1,4
5698,-10.712550285951464,-4.429274374817113,-26.135268518016115,2,2,2,2,6
3107,47.59460846686294,58.82249993623896,-50.21214003515869,3,2,2,8,3
4276,-3.3306882780228153,-1.8720243734279343,-7.37522511057117,3,2,2,1,4
8191,-9.66991742103623,-4.057793350588513,-23.406030897802292,3,2,2,1,4
7677,25.477790203832974,-4.226735888117693,-38.433455011841495,1,2,2,2,3
6997,2.9223363618259492,-0.7384160863012663,6.993949930132816,3,2,2,1,3
957,0.3587292420015217,-0.645798334934852,1.6230827381466164,2,2,2,2,6
7738,3.9115252370807445,0.31261776653791523,8.842274104481033,3,2,1,1,4
7109,-2.1039853169207303,-1.4612377285645604,-4.362680864095051,3,2,2,1,4
3094,-16.432721046575924,-6.647373675570422,-42.32936635321584,3,2,2,1,4
4214,-19.481823773545067,-7.725061309860569,-50.50306097540954,2,2,2,2,4
3845,5.37928934283209,-0.4573097471483299,3.452964071701616,3,2,2,1,3
621,-6.496286017038909,-2.949069610568227,-15.271244717555458,3,2,1,2,4
5312,-9.211039225730982,-3.895483869286081,-22.214253032874524,3,2,2,1,4
7880,-3.807006541132344,-2.0324560461401835,-8.551472953005511,3,2,1,1,4
6879,1.3894014898571287,-0.3076814205629753,4.108336421502281,3,2,1,1,3
2283,30.149031578328916,-4.77503286531859,-29.785448630605178,3,2,2,1,3
3905,2.334701059396487,0.0010453243086824095,6.3797673282659355,3,2,1,14,3
4286,-18.467098350828323,-7.639865808736736,-50.40246501277237,3,2,1,1,4
4808,-4.836493238213135,-2.381099461555785,-11.107361449197597,2,2,2,2,6
413,-3.883618727489164,-2.0583108862949353,-8.741024249134329,3,2,1,1,3
2343,-6.643896300818791,-2.9999534092522646,-15.644340330119425,1,2,1,8,3
5364,1.9311775536456457,-0.13059061835824853,5.410988837111399,3,2,2,1,5
7679,4.675745549756838,-3.0570397930730806,-26.532266033617706,3,2,2,1,3
5863,-7.921220247317153,-3.442969606059611,-18.893449108027923,3,2,1,14,2
7307,-0.9399319551735611,-1.074372682490578,-1.5240571390394893,1,2,2,12,6
7982,0.3922238651574864,-0.6347835481979496,1.7040087742454388,2,2,2,2,5
3506,-2.461988345810858,-1.5807794781239786,-5.239491239997297,1,2,2,1,5
958,3.6644446364847454,2.612259694335045,6.031612348667919,3,2,1,2,3
63,-4.824877359783287,-2.3771506826567843,-11.078414134035985,3,2,1,2,3
3259,-4.90746799291928,-2.4052347026735768,-11.284289605563464,1,2,2,1,3
3943,-12.490354565891604,-5.07175582689219,-30.861788567781645,3,2,1,1,4
7921,-0.9397152303345586,-1.0743009041793805,-1.523530290034932,3,2,1,1,4
1371,-1.622431043127273,-1.0469012244746099,-3.8349068756225457,1,2,2,12,5
2705,-5.694949154639189,-2.6739155034262994,-13.253938996752796,3,2,1,2,6
1764,-1.8138563305732434,-1.364558823652672,-3.65346167720438,3,2,1,1,6
2508,-5.094568918669421,-2.4689221741007494,-11.751163528733574,3,2,2,1,4
5926,-5.776592676949242,-2.7018673083494886,-13.45885631087462,3,2,1,1,3
5733,-18.11556273697926,-7.189206402028452,-46.517318306648484,3,2,2,1,4
7781,-5.372768895259428,-2.5637900398587448,-12.446617155146383,3,2,2,2,3
6665,0.8143017442580532,-0.49613941615253854,2.7228310194286682,3,2,2,1,3
6339,-10.580065362938033,-4.381859326457536,-25.786780740425073,1,2,2,4,4
4991,-1.7051513668974156,-1.3283802238328155,-3.3880362374176247,1,2,2,7,4
5831,-3.429454278870554,-1.905246293716513,-7.618810781452565,3,2,1,1,3
6238,-3.936185972185642,-2.0760593502750133,-8.871143337668865,3,2,2,1,3
7178,-3.5417441346403042,-1.9430450517578943,-7.895947248452818,3,2,2,1,3
2838,-10.103018536612876,-4.211643168881307,-24.53606816787808,1,2,2,1,5
65,1.9533583981874787,-0.1233491546480489,5.464271559268177,3,2,2,1,6
2594,-3.471352023031352,-1.9193463437798517,-7.722191681324381,1,2,2,1,3
3462,-12.193187148676211,-4.589688528222308,-30.930875628695915,3,2,2,2,3
7509,-2.933219679100882,-1.7385558368056107,-6.396558160985406,3,2,1,1,3
6069,-7.7625246824266405,-3.38157369085789,-18.48788750282449,3,2,2,1,4
2775,-8.762964561960034,-3.7376729434815457,-21.05586217604959,6,2,1,1,3
3799,4.650983471708906,-3.094851579899571,-27.325508513839896,3,2,1,1,3
8087,-5.833050060145923,-2.7212070233124726,-13.600638921781142,2,2,2,2,6
6687,2.878904810727387,0.17823987211766779,7.6845346010391085,3,2,2,5,5
2295,-0.30435260489260085,-0.8642476835505912,0.018574968277927904,3,2,1,1,4
1635,-5.718317309868251,-2.6819140480869983,-13.312576857557183,3,2,2,1,4
6202,-6.709350356709084,-3.022536762848344,-15.809933195975933,3,2,1,1,3
3678,5.0048528319962715,0.8673188933952248,12.767176674063869,3,2,2,1,3
5030,-0.9874140460080506,-1.0901006975910854,-1.6394982043608077,2,2,2,2,4
8008,-16.248730078945073,-5.712827482898515,-46.24680850979899,3,2,1,1,3
8195,2.138226608937814,-0.06302060807783866,5.908218769696317,3,2,1,2,3
4564,-4.739123530700876,-2.3480097573834575,-10.864790553259557,3,2,2,1,4
2078,-10.49176855224371,-4.35029344553925,-25.55480274385351,1,2,2,7,4
1631,-16.960761093767402,-6.1342898309107365,-46.10262581980272,3,2,2,2,3
1827,-9.36095022024013,-3.9484308342458,-22.602980267813574,3,2,2,1,4
7867,-14.3843964495528,-5.694895345612792,-38.078898448079556,3,2,1,1,4
4102,0.548353418678396,-0.583464413458563,2.0810824647569195,3,2,2,1,5
6221,-10.646591895508672,-4.405660693030481,-25.961709188631477,1,2,2,1,4
3717,-19.391940399163612,-7.7922790398987045,-50.40117092312051,3,2,2,1,2
5348,-4.273967455693917,-2.1902674079006306,-9.708412327399788,3,2,1,2,3
2120,20.377689766507604,-8.589819826157427,-60.67702804954791,2,2,2,2,4
62,1.9777408076609293,-0.11538971669501907,5.5228385972089615,3,2,1,1,4
582,-13.833975957071281,-6.003117801685911,-34.26648842697312,3,2,2,1,4
4542,2.255001807052502,-0.02493668424986148,6.1885178896156035,3,2,2,8,2
3308,-7.930920268410073,-3.4463529060138263,-18.91826899407338,3,2,1,2,4
1256,-9.802523844615875,-4.10483041438617,-23.75148102050798,3,2,2,5,4
5963,0.22426024652254134,-0.6900376538330771,1.2980774427782156,1,2,2,10,2
1289,-13.088701701681176,-5.958518915201334,-27.939139043106707,3,2,1,1,4
5232,-7.517231165953342,-3.3023198191815317,-17.861739757765456,3,2,2,1,4
4280,-7.3346226077804095,-3.2389082941274796,-17.396654820552605,3,2,2,1,2
3457,-3.7878317977194933,-2.049974513915331,-8.571612861925239,3,2,2,1,4
6806,-12.231697319942112,-4.97754229545738,-30.16813247727426,1,2,2,1,4
1078,-12.079214454551172,-4.484837445194366,-28.25302442058174,3,2,2,1,2
205,-9.50017166849122,-3.997669920518671,-22.964521448393562,3,2,1,2,4
6557,-3.582113629654728,-1.9566414196923763,-7.995632668920137,3,2,2,1,4
5062,-3.966334405181897,-2.0862415078123253,-8.945791173028955,3,2,2,1,4
7985,-8.810498485394351,-3.7543830071480393,-21.17850468782382,3,2,2,2,4
1112,-9.940989250473951,-4.154010090626821,-24.112704493036038,3,2,2,1,4
8123,-7.515787332686042,-3.3018180447872747,-17.85805941329878,3,2,2,2,4
3915,-19.706561474501317,-8.015906848939593,-52.06716859168508,3,2,1,1,4
889,-0.6985067870015869,-7.254246974937566,3.5255021752013307,3,2,1,1,4
5049,-14.377305056171172,-5.7670482818096644,-35.987780792911266,3,2,2,2,5
2112,0.3329825363682189,-0.8194796761074449,0.5119134765938876,3,2,1,1,4
3347,2.611355967591779,0.09117141127309702,7.043305132334238,1,2,2,1,4
8078,4.445323190227186,-16.998811776227218,8.2032638570197,3,2,1,1,2
1271,-7.336899089931195,-3.2396981891584296,-17.402448013473357,1,2,2,17,3
4771,-7.963357831529973,-3.712013275689147,-16.633312262817892,3,2,2,1,5
7082,2.7666658226023513,0.14172460129642533,7.415587385328802,3,2,2,1,3
1449,31.449902576059078,-8.174563921649751,-60.94029122020712,3,2,1,2,4
3169,-9.199178878345627,-3.8912981252492487,-22.183523741656987,3,2,1,1,5
6461,-6.165888080217406,-2.8354022873509237,-14.437849447857676,3,2,2,1,4
1163,-7.446030533815155,-3.338696406440278,-18.266936185425354,3,2,2,1,3
5047,-13.603069324661668,-5.48003172030526,-33.87024429501575,3,2,2,1,2
1625,5.6294202031716845,1.0689825340559942,14.257555430829722,1,2,2,1,3
3215,-7.557337314466634,-3.316260425946627,-17.963990249219115,3,2,1,2,2
2730,-8.778608695118052,25.195863434764135,-18.21704060714252,2,2,2,2,6
2821,-1.8123369878108697,-15.17821630823376,4.018043767316367,3,2,1,1,2
7198,2.4148849297164534,0.027176971720063666,6.572135522655758,3,2,1,1,3
3751,-8.663647491877875,-3.702782788460975,-20.7997993492518,3,2,1,1,2
6856,-3.90620363782775,-2.065935485946908,-8.796922514568653,3,2,1,2,4
129,-19.00660101222508,-7.693099551487487,-49.83280678437896,3,2,2,2,4
7444,1.0703042408291277,-0.4121858562724811,3.3399480106610566,3,2,2,2,4
4021,-0.814531322721473,-0.9902425927878217,-1.225853260827575,3,2,2,1,3
5829,-30.996871895639995,-96.11157683651794,564.0582703574986,2,2,2,2,2
7647,-1.2670848238503558,-1.182827126203266,-2.3200268511704136,3,2,2,1,4
2677,-2.189238661076639,-1.4896800519175173,-4.571310670314372,3,2,2,1,2
403,-6.249969604347765,-3.1057124721341784,-13.111765921940455,3,2,1,1,4
2515,-0.9414138751473533,-1.0748634902433583,-1.5276596400602955,3,2,1,1,6
918,-9.224426410808839,-8.094905123760961,-12.602918404862162,3,2,1,1,2
4848,-25.14941034725921,-12.852751416184375,-64.70007468291033,3,2,2,1,4
3519,-6.439222019735997,-2.9294155132283395,-15.127138647665001,3,2,2,2,4
7998,-0.25180967231546386,-0.8469097054031531,0.1458923922584984,1,2,2,1,3
2543,-2.0186198804013396,-1.4327733807784815,-4.153881507751401,3,2,2,1,4
3754,-1.457253321181558,-1.0295407637680536,-4.220907628485635,1,2,2,10,4
2404,-14.718257037527595,-5.894228374520247,-36.926819591452215,3,2,2,1,5
4679,-3.4508943267143177,-1.9124611010052845,-7.671709533885311,1,2,2,1,6
6000,-4.782473527369798,-2.3627386081183612,-10.972763488229168,3,2,2,2,4
516,-0.6933473869639328,-0.9927622521582583,-0.9249933143908781,3,2,2,2,4
5575,-3.6937427868720896,-1.9942580783080106,-8.271424907097234,1,2,2,1,2
4354,-37.68278252481686,-26.096467758454356,-45.080568116480435,3,2,1,1,2
5770,-10.988082489833053,-4.528086116391573,-26.86164303022122,3,2,1,1,4
818,-13.379655665197102,-5.397793106763394,-34.037394136154056,2,2,2,2,5
5088,-5.52908826111634,-2.61718687993263,-12.83806232360836,3,2,1,1,2
1079,-4.5545695702801865,-2.2853586277661773,-10.40551143451229,3,2,1,2,4
6470,-19.28144705483692,-12.13473639835552,-27.31958866489563,3,2,1,1,4
4662,-4.281058501471394,-2.516975250637784,-14.986938437969142,1,2,2,1,4
5198,2.891716615606273,0.18240703278936993,7.71522943352463,1,2,2,1,5
2938,-1.3981803684267238,-1.2263451327422596,-2.6393712977175934,3,2,1,1,4
6093,-6.366965837745679,-23.189729917835873,-2.7765623336788274,3,2,1,2,2
471,-0.010523763025021275,-0.767353370692395,0.7301601338883252,3,2,2,1,4
2005,-11.949032183812012,-4.87487623215056,-29.41247386902117,3,2,1,1,4
7962,-13.159314436921916,-5.316622829704396,-32.66563497001989,1,2,2,1,4
4510,-2.0303623511870073,-1.4366878952174182,-4.182596792688178,1,2,1,1,4
7206,-20.164824304763822,-18.740396360209918,22.86689296487521,3,2,2,2,2
3405,-2.981546974734947,-1.7547646906479677,-6.515416750830428,3,2,2,1,4
1465,-5.035600514122202,-2.448839946490032,-11.603946536360718,3,2,1,1,5
