Label;NodeStrength;DegreeCentrality;BetweennessCentrality;EigenvectorCentrality;ClusteringCoefficient;AvgPathLength;region_name;hemisphere
1728;0.37371;0.37371;0.37371;0.37371;0.37371;0.37371;1728_177_112_39;right
1729;0.22294;0.22294;0.22294;0.22294;0.22294;0.22294;1729_140_113_39;right
1730;0.30541;0.30541;0.30541;0.30541;0.30541;0.30541;1730_139_114_39;right
1731;0.36856;0.36856;0.36856;0.36856;0.36856;0.36856;1731_110_115_39;right
1732;0.39433;0.39433;0.39433;0.39433;0.39433;0.39433;1732_163_115_39;right
1733;0.14562;0.14562;0.14562;0.14562;0.14562;0.14562;1733_184_115_39;right
1734;0.33892;0.33892;0.33892;0.33892;0.33892;0.33892;1734_118_116_39;right
1735;0.40077;0.40077;0.40077;0.40077;0.40077;0.40077;1735_92_118_39;right
1736;0.38273;0.38273;0.38273;0.38273;0.38273;0.38273;1736_87_119_39;right
1737;0.36727;0.36727;0.36727;0.36727;0.36727;0.36727;1737_139_119_39;right
1738;0.31959;0.31959;0.31959;0.31959;0.31959;0.31959;1738_104_121_39;right
1739;0.27835;0.27835;0.27835;0.27835;0.27835;0.27835;1739_118_122_39;right
1740;0.35696;0.35696;0.35696;0.35696;0.35696;0.35696;1740_93_123_39;right
1741;0.21521;0.21521;0.21521;0.21521;0.21521;0.21521;1741_176_124_39;right
1742;0.17397;0.17397;0.17397;0.17397;0.17397;0.17397;1742_180_125_39;right
1743;0.32861;0.32861;0.32861;0.32861;0.32861;0.32861;1743_163_126_39;right
1744;0.34794;0.34794;0.34794;0.34794;0.34794;0.34794;1744_140_127_39;right
1745;0.11082;0.11082;0.11082;0.11082;0.11082;0.11082;1745_183_127_39;right
1746;0.38273;0.38273;0.38273;0.38273;0.38273;0.38273;1746_100_129_39;right
1747;0.14948;0.14948;0.14948;0.14948;0.14948;0.14948;1747_80_131_39;right
1748;0.29897;0.29897;0.29897;0.29897;0.29897;0.29897;1748_117_132_39;right
1749;0.36082;0.36082;0.36082;0.36082;0.36082;0.36082;1749_167_132_39;right
1750;0.26804;0.26804;0.26804;0.26804;0.26804;0.26804;1750_161_133_39;right
1751;0.2616;0.2616;0.2616;0.2616;0.2616;0.2616;1751_80_135_39;right
1752;0.20876;0.20876;0.20876;0.20876;0.20876;0.20876;1752_161_135_39;right
1753;0.3866;0.3866;0.3866;0.3866;0.3866;0.3866;1753_168_135_39;right
1754;0.34536;0.34536;0.34536;0.34536;0.34536;0.34536;1754_105_137_39;right
1755;0.26546;0.26546;0.26546;0.26546;0.26546;0.26546;1755_164_138_39;right
1756;0.27448;0.27448;0.27448;0.27448;0.27448;0.27448;1756_147_140_39;right
1757;0.32732;0.32732;0.32732;0.32732;0.32732;0.32732;1757_166_140_39;right
1758;0.15077;0.15077;0.15077;0.15077;0.15077;0.15077;1758_126_142_39;right
1759;0.28737;0.28737;0.28737;0.28737;0.28737;0.28737;1759_130_143_39;right
1760;0.31959;0.31959;0.31959;0.31959;0.31959;0.31959;1760_114_144_39;right
1761;0.31572;0.31572;0.31572;0.31572;0.31572;0.31572;1761_96_146_39;right
1762;0.17397;0.17397;0.17397;0.17397;0.17397;0.17397;1762_161_146_39;right
1763;0.30284;0.30284;0.30284;0.30284;0.30284;0.30284;1763_134_147_39;right
1764;0.29639;0.29639;0.29639;0.29639;0.29639;0.29639;1764_148_148_39;right
1765;0.15722;0.15722;0.15722;0.15722;0.15722;0.15722;1765_153_150_39;right
1766;0.24613;0.24613;0.24613;0.24613;0.24613;0.24613;1766_94_152_39;right
1767;0.34536;0.34536;0.34536;0.34536;0.34536;0.34536;1767_119_152_39;right
1768;0.27706;0.27706;0.27706;0.27706;0.27706;0.27706;1768_111_153_39;right
1769;0.2951;0.2951;0.2951;0.2951;0.2951;0.2951;1769_135_153_39;right
1770;0.31572;0.31572;0.31572;0.31572;0.31572;0.31572;1770_166_153_39;right
1771;0.29639;0.29639;0.29639;0.29639;0.29639;0.29639;1771_146_155_39;right
1772;0.28737;0.28737;0.28737;0.28737;0.28737;0.28737;1772_129_156_39;right
1773;0.35954;0.35954;0.35954;0.35954;0.35954;0.35954;1773_125_158_39;right
1774;0.20876;0.20876;0.20876;0.20876;0.20876;0.20876;1774_112_160_39;right
1775;0.22036;0.22036;0.22036;0.22036;0.22036;0.22036;1775_145_161_39;right
1776;0.31443;0.31443;0.31443;0.31443;0.31443;0.31443;1776_161_161_39;right
1777;0.4884;0.4884;0.4884;0.4884;0.4884;0.4884;1777_102_163_39;right
1778;0.29253;0.29253;0.29253;0.29253;0.29253;0.29253;1778_116_165_39;right
1779;0.23711;0.23711;0.23711;0.23711;0.23711;0.23711;1779_159_167_39;right
1780;0.25902;0.25902;0.25902;0.25902;0.25902;0.25902;1780_132_170_39;right
1781;0.38531;0.38531;0.38531;0.38531;0.38531;0.38531;1781_139_171_39;right
1782;0.42784;0.42784;0.42784;0.42784;0.42784;0.42784;1782_158_171_39;right
1783;0.24356;0.24356;0.24356;0.24356;0.24356;0.24356;1783_163_171_39;right
1784;0.070876;0.070876;0.070876;0.070876;0.070876;0.070876;1784_120_173_39;right
1785;0.048969;0.048969;0.048969;0.048969;0.048969;0.048969;1785_121_174_39;right
1786;0.21005;0.21005;0.21005;0.21005;0.21005;0.21005;1786_124_174_39;right
1787;0.21392;0.21392;0.21392;0.21392;0.21392;0.21392;1787_125_176_39;right
1788;0.15206;0.15206;0.15206;0.15206;0.15206;0.15206;1788_124_177_39;right
1789;0.26675;0.26675;0.26675;0.26675;0.26675;0.26675;1789_132_177_39;right
1790;0.18299;0.18299;0.18299;0.18299;0.18299;0.18299;1790_132_180_39;right
1791;0.10696;0.10696;0.10696;0.10696;0.10696;0.10696;1791_134_180_39;right
1792;0.043814;0.043814;0.043814;0.043814;0.043814;0.043814;1792_122_56_40;right
1793;0.096649;0.096649;0.096649;0.096649;0.096649;0.096649;1793_152_60_40;right
1794;0.31057;0.31057;0.31057;0.31057;0.31057;0.31057;1794_126_63_40;right
1795;0.38918;0.38918;0.38918;0.38918;0.38918;0.38918;1795_106_66_40;right
1796;0.24613;0.24613;0.24613;0.24613;0.24613;0.24613;1796_159_68_40;right
1797;0.36985;0.36985;0.36985;0.36985;0.36985;0.36985;1797_142_70_40;right
1798;0.18299;0.18299;0.18299;0.18299;0.18299;0.18299;1798_97_71_40;right
1799;0.39948;0.39948;0.39948;0.39948;0.39948;0.39948;1799_107_71_40;right
1800;0.41108;0.41108;0.41108;0.41108;0.41108;0.41108;1800_111_71_40;right
1801;0.34149;0.34149;0.34149;0.34149;0.34149;0.34149;1801_113_71_40;right
1802;0.37113;0.37113;0.37113;0.37113;0.37113;0.37113;1802_126_72_40;right
1803;0.35309;0.35309;0.35309;0.35309;0.35309;0.35309;1803_140_73_40;right
1804;0.35567;0.35567;0.35567;0.35567;0.35567;0.35567;1804_146_74_40;right
1805;0.3183;0.3183;0.3183;0.3183;0.3183;0.3183;1805_135_76_40;right
1806;0.22423;0.22423;0.22423;0.22423;0.22423;0.22423;1806_126_77_40;right
1807;0.30541;0.30541;0.30541;0.30541;0.30541;0.30541;1807_107_79_40;right
1808;0.34021;0.34021;0.34021;0.34021;0.34021;0.34021;1808_117_81_40;right
1809;0.37371;0.37371;0.37371;0.37371;0.37371;0.37371;1809_92_83_40;right
1810;0.3866;0.3866;0.3866;0.3866;0.3866;0.3866;1810_101_85_40;right
1811;0.33119;0.33119;0.33119;0.33119;0.33119;0.33119;1811_113_86_40;right
1812;0.31186;0.31186;0.31186;0.31186;0.31186;0.31186;1812_147_87_40;right
1813;0.36727;0.36727;0.36727;0.36727;0.36727;0.36727;1813_159_88_40;right
1814;0.2951;0.2951;0.2951;0.2951;0.2951;0.2951;1814_147_90_40;right
1815;0.29768;0.29768;0.29768;0.29768;0.29768;0.29768;1815_163_90_40;right
1816;0.37758;0.37758;0.37758;0.37758;0.37758;0.37758;1816_100_92_40;right
1817;0.2951;0.2951;0.2951;0.2951;0.2951;0.2951;1817_84_93_40;right
1818;0.30799;0.30799;0.30799;0.30799;0.30799;0.30799;1818_111_93_40;right
1819;0.24871;0.24871;0.24871;0.24871;0.24871;0.24871;1819_144_93_40;right
1820;0.375;0.375;0.375;0.375;0.375;0.375;1820_99_94_40;right
1821;0.33892;0.33892;0.33892;0.33892;0.33892;0.33892;1821_150_95_40;right
1822;0.34923;0.34923;0.34923;0.34923;0.34923;0.34923;1822_171_96_40;right
1823;0.25902;0.25902;0.25902;0.25902;0.25902;0.25902;1823_113_97_40;right
1824;0.32345;0.32345;0.32345;0.32345;0.32345;0.32345;1824_163_97_40;right
1825;0.34794;0.34794;0.34794;0.34794;0.34794;0.34794;1825_120_99_40;right
1826;0.31572;0.31572;0.31572;0.31572;0.31572;0.31572;1826_153_99_40;right
1827;0.19459;0.19459;0.19459;0.19459;0.19459;0.19459;1827_81_100_40;right
1828;0.39304;0.39304;0.39304;0.39304;0.39304;0.39304;1828_93_100_40;right
1829;0.3183;0.3183;0.3183;0.3183;0.3183;0.3183;1829_149_100_40;right
1830;0.31314;0.31314;0.31314;0.31314;0.31314;0.31314;1830_123_101_40;right
1831;0.29124;0.29124;0.29124;0.29124;0.29124;0.29124;1831_146_102_40;right
1832;0.30284;0.30284;0.30284;0.30284;0.30284;0.30284;1832_152_102_40;right
1833;0.36985;0.36985;0.36985;0.36985;0.36985;0.36985;1833_104_104_40;right
1834;0.33763;0.33763;0.33763;0.33763;0.33763;0.33763;1834_105_105_40;right
1835;0.32732;0.32732;0.32732;0.32732;0.32732;0.32732;1835_106_106_40;right
1836;0.31959;0.31959;0.31959;0.31959;0.31959;0.31959;1836_80_108_40;right
1837;0.34021;0.34021;0.34021;0.34021;0.34021;0.34021;1837_135_109_40;right
1838;0.3518;0.3518;0.3518;0.3518;0.3518;0.3518;1838_113_110_40;right
1839;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;1839_149_111_40;right
1840;0.41108;0.41108;0.41108;0.41108;0.41108;0.41108;1840_94_112_40;right
1841;0.36856;0.36856;0.36856;0.36856;0.36856;0.36856;1841_175_112_40;right
1842;0.33376;0.33376;0.33376;0.33376;0.33376;0.33376;1842_179_112_40;right
1843;0.32474;0.32474;0.32474;0.32474;0.32474;0.32474;1843_180_112_40;right
1844;0.375;0.375;0.375;0.375;0.375;0.375;1844_177_113_40;right
1845;0.38531;0.38531;0.38531;0.38531;0.38531;0.38531;1845_160_114_40;right
1846;0.36985;0.36985;0.36985;0.36985;0.36985;0.36985;1846_165_115_40;right
1847;0.34149;0.34149;0.34149;0.34149;0.34149;0.34149;1847_108_116_40;right
1848;0.34149;0.34149;0.34149;0.34149;0.34149;0.34149;1848_180_117_40;right
1849;0.32861;0.32861;0.32861;0.32861;0.32861;0.32861;1849_130_119_40;right
1850;0.36727;0.36727;0.36727;0.36727;0.36727;0.36727;1850_121_120_40;right
1851;0.28995;0.28995;0.28995;0.28995;0.28995;0.28995;1851_175_120_40;right
1852;0.38402;0.38402;0.38402;0.38402;0.38402;0.38402;1852_134_122_40;right
1853;0.33376;0.33376;0.33376;0.33376;0.33376;0.33376;1853_113_123_40;right
1854;0.25515;0.25515;0.25515;0.25515;0.25515;0.25515;1854_81_125_40;right
1855;0.32474;0.32474;0.32474;0.32474;0.32474;0.32474;1855_140_126_40;right
1856;0.32861;0.32861;0.32861;0.32861;0.32861;0.32861;1856_140_127_40;right
1857;0.33763;0.33763;0.33763;0.33763;0.33763;0.33763;1857_107_128_40;right
1858;0.34278;0.34278;0.34278;0.34278;0.34278;0.34278;1858_85_130_40;right
1859;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;1859_101_131_40;right
1860;0.25258;0.25258;0.25258;0.25258;0.25258;0.25258;1860_123_132_40;right
1861;0.33634;0.33634;0.33634;0.33634;0.33634;0.33634;1861_143_133_40;right
1862;0.23582;0.23582;0.23582;0.23582;0.23582;0.23582;1862_159_134_40;right
1863;0.31443;0.31443;0.31443;0.31443;0.31443;0.31443;1863_110_136_40;right
1864;0.3518;0.3518;0.3518;0.3518;0.3518;0.3518;1864_92_138_40;right
1865;0.36985;0.36985;0.36985;0.36985;0.36985;0.36985;1865_151_139_40;right
1866;0.07732;0.07732;0.07732;0.07732;0.07732;0.07732;1866_83_140_40;right
1867;0.15206;0.15206;0.15206;0.15206;0.15206;0.15206;1867_162_141_40;right
1868;0.10825;0.10825;0.10825;0.10825;0.10825;0.10825;1868_85_142_40;right
1869;0.35309;0.35309;0.35309;0.35309;0.35309;0.35309;1869_139_142_40;right
1870;0.33119;0.33119;0.33119;0.33119;0.33119;0.33119;1870_142_142_40;right
1871;0.32216;0.32216;0.32216;0.32216;0.32216;0.32216;1871_108_144_40;right
1872;0.34665;0.34665;0.34665;0.34665;0.34665;0.34665;1872_139_144_40;right
1873;0.29897;0.29897;0.29897;0.29897;0.29897;0.29897;1873_108_146_40;right
1874;0.32732;0.32732;0.32732;0.32732;0.32732;0.32732;1874_119_148_40;right
1875;0.29768;0.29768;0.29768;0.29768;0.29768;0.29768;1875_121_150_40;right
1876;0.3067;0.3067;0.3067;0.3067;0.3067;0.3067;1876_136_151_40;right
1877;0.25258;0.25258;0.25258;0.25258;0.25258;0.25258;1877_164_153_40;right
1878;0.2951;0.2951;0.2951;0.2951;0.2951;0.2951;1878_153_155_40;right
1879;0.34149;0.34149;0.34149;0.34149;0.34149;0.34149;1879_117_156_40;right
1880;0.27062;0.27062;0.27062;0.27062;0.27062;0.27062;1880_110_157_40;right
1881;0.3299;0.3299;0.3299;0.3299;0.3299;0.3299;1881_120_157_40;right
1882;0.21649;0.21649;0.21649;0.21649;0.21649;0.21649;1882_160_159_40;right
1883;0.23454;0.23454;0.23454;0.23454;0.23454;0.23454;1883_113_162_40;right
1884;0.42784;0.42784;0.42784;0.42784;0.42784;0.42784;1884_105_163_40;right
1885;0.32474;0.32474;0.32474;0.32474;0.32474;0.32474;1885_139_163_40;right
1886;0.23196;0.23196;0.23196;0.23196;0.23196;0.23196;1886_156_164_40;right
1887;0.33763;0.33763;0.33763;0.33763;0.33763;0.33763;1887_132_165_40;right
1888;0.34923;0.34923;0.34923;0.34923;0.34923;0.34923;1888_107_167_40;right
1889;0.67397;0.67397;0.67397;0.67397;0.67397;0.67397;1889_115_169_40;right
1890;0.32861;0.32861;0.32861;0.32861;0.32861;0.32861;1890_108_172_40;right
1891;0.33376;0.33376;0.33376;0.33376;0.33376;0.33376;1891_134_172_40;right
1892;0.29639;0.29639;0.29639;0.29639;0.29639;0.29639;1892_125_174_40;right
1893;0.5232;0.5232;0.5232;0.5232;0.5232;0.5232;1893_148_177_40;right
1894;0.1933;0.1933;0.1933;0.1933;0.1933;0.1933;1894_128_181_40;right
1895;0.15722;0.15722;0.15722;0.15722;0.15722;0.15722;1895_126_58_41;right
1896;0.27577;0.27577;0.27577;0.27577;0.27577;0.27577;1896_112_59_41;right
1897;0.34923;0.34923;0.34923;0.34923;0.34923;0.34923;1897_146_61_41;right
1898;0.19459;0.19459;0.19459;0.19459;0.19459;0.19459;1898_102_64_41;right
1899;0.19716;0.19716;0.19716;0.19716;0.19716;0.19716;1899_130_65_41;right
1900;0.1933;0.1933;0.1933;0.1933;0.1933;0.1933;1900_135_65_41;right
1901;0.23711;0.23711;0.23711;0.23711;0.23711;0.23711;1901_159_67_41;right
1902;0.28351;0.28351;0.28351;0.28351;0.28351;0.28351;1902_147_70_41;right
1903;0.37371;0.37371;0.37371;0.37371;0.37371;0.37371;1903_105_71_41;right
1904;0.40335;0.40335;0.40335;0.40335;0.40335;0.40335;1904_109_71_41;right
1905;0.33376;0.33376;0.33376;0.33376;0.33376;0.33376;1905_161_71_41;right
1906;0.39562;0.39562;0.39562;0.39562;0.39562;0.39562;1906_108_72_41;right
1907;0.40851;0.40851;0.40851;0.40851;0.40851;0.40851;1907_109_74_41;right
1908;0.36598;0.36598;0.36598;0.36598;0.36598;0.36598;1908_97_75_41;right
1909;0.30799;0.30799;0.30799;0.30799;0.30799;0.30799;1909_121_76_41;right
1910;0.38531;0.38531;0.38531;0.38531;0.38531;0.38531;1910_96_78_41;right
1911;0.35309;0.35309;0.35309;0.35309;0.35309;0.35309;1911_162_78_41;right
1912;0.35696;0.35696;0.35696;0.35696;0.35696;0.35696;1912_162_79_41;right
1913;0.36856;0.36856;0.36856;0.36856;0.36856;0.36856;1913_154_80_41;right
1914;0.31186;0.31186;0.31186;0.31186;0.31186;0.31186;1914_111_81_41;right
1915;0.28608;0.28608;0.28608;0.28608;0.28608;0.28608;1915_163_82_41;right
1916;0.26933;0.26933;0.26933;0.26933;0.26933;0.26933;1916_115_83_41;right
1917;0.33247;0.33247;0.33247;0.33247;0.33247;0.33247;1917_150_83_41;right
1918;0.25773;0.25773;0.25773;0.25773;0.25773;0.25773;1918_139_84_41;right
1919;0.25515;0.25515;0.25515;0.25515;0.25515;0.25515;1919_166_85_41;right
1920;0.31186;0.31186;0.31186;0.31186;0.31186;0.31186;1920_163_87_41;right
1921;0.26546;0.26546;0.26546;0.26546;0.26546;0.26546;1921_123_89_41;right
1922;0.33892;0.33892;0.33892;0.33892;0.33892;0.33892;1922_132_90_41;right
1923;0.35309;0.35309;0.35309;0.35309;0.35309;0.35309;1923_122_92_41;right
1924;0.37758;0.37758;0.37758;0.37758;0.37758;0.37758;1924_86_93_41;right
1925;0.39046;0.39046;0.39046;0.39046;0.39046;0.39046;1925_105_94_41;right
1926;0.34407;0.34407;0.34407;0.34407;0.34407;0.34407;1926_132_94_41;right
1927;0.36469;0.36469;0.36469;0.36469;0.36469;0.36469;1927_91_96_41;right
1928;0.25258;0.25258;0.25258;0.25258;0.25258;0.25258;1928_112_97_41;right
1929;0.38918;0.38918;0.38918;0.38918;0.38918;0.38918;1929_159_98_41;right
1930;0.36856;0.36856;0.36856;0.36856;0.36856;0.36856;1930_106_99_41;right
1931;0.28479;0.28479;0.28479;0.28479;0.28479;0.28479;1931_84_101_41;right
1932;0.21263;0.21263;0.21263;0.21263;0.21263;0.21263;1932_81_102_41;right
1933;0.42397;0.42397;0.42397;0.42397;0.42397;0.42397;1933_92_102_41;right
1934;0.31959;0.31959;0.31959;0.31959;0.31959;0.31959;1934_106_102_41;right
1935;0.24098;0.24098;0.24098;0.24098;0.24098;0.24098;1935_133_103_41;right
1936;0.36598;0.36598;0.36598;0.36598;0.36598;0.36598;1936_158_104_41;right
1937;0.27448;0.27448;0.27448;0.27448;0.27448;0.27448;1937_120_105_41;right
1938;0.38918;0.38918;0.38918;0.38918;0.38918;0.38918;1938_99_107_41;right
1939;0.33247;0.33247;0.33247;0.33247;0.33247;0.33247;1939_153_108_41;right
1940;0.39304;0.39304;0.39304;0.39304;0.39304;0.39304;1940_166_109_41;right
1941;0.36082;0.36082;0.36082;0.36082;0.36082;0.36082;1941_87_110_41;right
1942;0.19845;0.19845;0.19845;0.19845;0.19845;0.19845;1942_141_110_41;right
1943;0.27964;0.27964;0.27964;0.27964;0.27964;0.27964;1943_143_110_41;right
1944;0.1817;0.1817;0.1817;0.1817;0.1817;0.1817;1944_118_112_41;right
1945;0.35696;0.35696;0.35696;0.35696;0.35696;0.35696;1945_130_113_41;right
1946;0.38273;0.38273;0.38273;0.38273;0.38273;0.38273;1946_161_113_41;right
1947;0.33892;0.33892;0.33892;0.33892;0.33892;0.33892;1947_131_114_41;right
1948;0.34665;0.34665;0.34665;0.34665;0.34665;0.34665;1948_126_115_41;right
1949;0.29639;0.29639;0.29639;0.29639;0.29639;0.29639;1949_140_115_41;right
1950;0.3183;0.3183;0.3183;0.3183;0.3183;0.3183;1950_165_116_41;right
1951;0.3299;0.3299;0.3299;0.3299;0.3299;0.3299;1951_108_118_41;right
1952;0.37758;0.37758;0.37758;0.37758;0.37758;0.37758;1952_161_119_41;right
1953;0.37629;0.37629;0.37629;0.37629;0.37629;0.37629;1953_100_120_41;right
1954;0.27835;0.27835;0.27835;0.27835;0.27835;0.27835;1954_169_120_41;right
1955;0.37758;0.37758;0.37758;0.37758;0.37758;0.37758;1955_132_121_41;right
1956;0.34665;0.34665;0.34665;0.34665;0.34665;0.34665;1956_85_122_41;right
1957;0.32861;0.32861;0.32861;0.32861;0.32861;0.32861;1957_111_122_41;right
1958;0.3299;0.3299;0.3299;0.3299;0.3299;0.3299;1958_85_123_41;right
1959;0.39046;0.39046;0.39046;0.39046;0.39046;0.39046;1959_98_123_41;right
1960;0.30928;0.30928;0.30928;0.30928;0.30928;0.30928;1960_114_123_41;right
1961;0.2951;0.2951;0.2951;0.2951;0.2951;0.2951;1961_148_124_41;right
1962;0.37887;0.37887;0.37887;0.37887;0.37887;0.37887;1962_100_126_41;right
1963;0.375;0.375;0.375;0.375;0.375;0.375;1963_152_127_41;right
1964;0.375;0.375;0.375;0.375;0.375;0.375;1964_153_128_41;right
1965;0.23969;0.23969;0.23969;0.23969;0.23969;0.23969;1965_120_129_41;right
1966;0.22552;0.22552;0.22552;0.22552;0.22552;0.22552;1966_136_130_41;right
1967;0.36211;0.36211;0.36211;0.36211;0.36211;0.36211;1967_152_130_41;right
1968;0.37242;0.37242;0.37242;0.37242;0.37242;0.37242;1968_154_131_41;right
1969;0.32088;0.32088;0.32088;0.32088;0.32088;0.32088;1969_142_132_41;right
1970;0.37758;0.37758;0.37758;0.37758;0.37758;0.37758;1970_148_133_41;right
1971;0.33376;0.33376;0.33376;0.33376;0.33376;0.33376;1971_90_135_41;right
1972;0.37629;0.37629;0.37629;0.37629;0.37629;0.37629;1972_168_135_41;right
1973;0.2732;0.2732;0.2732;0.2732;0.2732;0.2732;1973_123_136_41;right
1974;0.17268;0.17268;0.17268;0.17268;0.17268;0.17268;1974_129_136_41;right
1975;0.35825;0.35825;0.35825;0.35825;0.35825;0.35825;1975_171_137_41;right
1976;0.10438;0.10438;0.10438;0.10438;0.10438;0.10438;1976_180_137_41;right
1977;0.28479;0.28479;0.28479;0.28479;0.28479;0.28479;1977_174_138_41;right
1978;0.34021;0.34021;0.34021;0.34021;0.34021;0.34021;1978_119_140_41;right
1979;0.19588;0.19588;0.19588;0.19588;0.19588;0.19588;1979_99_142_41;right
1980;0.36082;0.36082;0.36082;0.36082;0.36082;0.36082;1980_170_142_41;right
1981;0.078608;0.078608;0.078608;0.078608;0.078608;0.078608;1981_179_143_41;right
1982;0.32088;0.32088;0.32088;0.32088;0.32088;0.32088;1982_152_145_41;right
1983;0.31314;0.31314;0.31314;0.31314;0.31314;0.31314;1983_174_145_41;right
1984;0.37629;0.37629;0.37629;0.37629;0.37629;0.37629;1984_133_146_41;right
1985;0.065722;0.065722;0.065722;0.065722;0.065722;0.065722;1985_177_147_41;right
1986;0.22165;0.22165;0.22165;0.22165;0.22165;0.22165;1986_89_148_41;right
1987;0.37113;0.37113;0.37113;0.37113;0.37113;0.37113;1987_111_148_41;right
1988;0.25515;0.25515;0.25515;0.25515;0.25515;0.25515;1988_96_150_41;right
1989;0.18557;0.18557;0.18557;0.18557;0.18557;0.18557;1989_172_150_41;right
1990;0.35052;0.35052;0.35052;0.35052;0.35052;0.35052;1990_119_151_41;right
1991;0.35954;0.35954;0.35954;0.35954;0.35954;0.35954;1991_141_153_41;right
1992;0.29768;0.29768;0.29768;0.29768;0.29768;0.29768;1992_135_154_41;right
1993;0.15851;0.15851;0.15851;0.15851;0.15851;0.15851;1993_167_156_41;right
1994;0.25129;0.25129;0.25129;0.25129;0.25129;0.25129;1994_104_159_41;right
1995;0.23969;0.23969;0.23969;0.23969;0.23969;0.23969;1995_129_159_41;right
1996;0.30928;0.30928;0.30928;0.30928;0.30928;0.30928;1996_161_161_41;right
1997;0.21649;0.21649;0.21649;0.21649;0.21649;0.21649;1997_94_162_41;right
1998;0.31057;0.31057;0.31057;0.31057;0.31057;0.31057;1998_136_162_41;right
1999;0.2384;0.2384;0.2384;0.2384;0.2384;0.2384;1999_96_163_41;right
2000;0.33892;0.33892;0.33892;0.33892;0.33892;0.33892;2000_119_164_41;right
2001;0.17784;0.17784;0.17784;0.17784;0.17784;0.17784;2001_151_165_41;right
2002;0.2732;0.2732;0.2732;0.2732;0.2732;0.2732;2002_156_166_41;right
2003;0.69588;0.69588;0.69588;0.69588;0.69588;0.69588;2003_102_168_41;right
2004;0.29639;0.29639;0.29639;0.29639;0.29639;0.29639;2004_133_168_41;right
2005;0.31314;0.31314;0.31314;0.31314;0.31314;0.31314;2005_137_170_41;right
2006;0.51418;0.51418;0.51418;0.51418;0.51418;0.51418;2006_155_172_41;right
2007;0.65593;0.65593;0.65593;0.65593;0.65593;0.65593;2007_157_175_41;right
2008;0.47036;0.47036;0.47036;0.47036;0.47036;0.47036;2008_152_178_41;right
2009;0.17526;0.17526;0.17526;0.17526;0.17526;0.17526;2009_121_180_41;right
2010;0.61985;0.61985;0.61985;0.61985;0.61985;0.61985;2010_140_182_41;right
2011;0.10696;0.10696;0.10696;0.10696;0.10696;0.10696;2011_132_186_41;right
2012;0.23711;0.23711;0.23711;0.23711;0.23711;0.23711;2012_119_57_42;right
2013;0.38402;0.38402;0.38402;0.38402;0.38402;0.38402;2013_121_61_42;right
2014;0.36598;0.36598;0.36598;0.36598;0.36598;0.36598;2014_122_62_42;right
2015;0.37242;0.37242;0.37242;0.37242;0.37242;0.37242;2015_123_65_42;right
2016;0.40077;0.40077;0.40077;0.40077;0.40077;0.40077;2016_116_66_42;right
2017;0.20361;0.20361;0.20361;0.20361;0.20361;0.20361;2017_159_66_42;right
2018;0.3518;0.3518;0.3518;0.3518;0.3518;0.3518;2018_142_68_42;right
