label;Sample;superclass;region_name;hemisphere
121645;5;Uncalled;CA1;left
121646;5;Uncalled;CA1;left
121647;5;PC CA1;CA1;left
121648;5;Uncalled;CA1;left
121649;5;PC CA1;CA1;left
121650;5;Uncalled;CA1;left
121651;5;PC CA1;CA1;left
121652;5;Non neuron;CA1;left
121653;5;Cck Cxcl14-;CA1;left
121654;5;Uncalled;CA1;left
121655;5;Uncalled;CA1;left
121656;5;Uncalled;CA1;left
121657;5;Uncalled;CA1;left
121658;5;Non neuron;CA1;left
121659;5;Uncalled;CA1;left
121660;5;Non neuron;CA1;left
121661;5;PC CA1;CA1;left
121662;5;Uncalled;CA1;left
121663;5;Non neuron;CA1;left
121664;5;PC CA1;CA1;left
121665;5;PC CA1;CA1;left
121666;5;PC CA1;CA1;left
121667;5;Non neuron;CA1;left
121668;5;Non neuron;CA1;left
121669;5;Non neuron;CA1;left
121670;5;Non neuron;CA1;left
121671;5;Uncalled;CA1;left
121672;5;PC CA1;CA1;left
121673;5;Uncalled;CA1;left
121674;5;Non neuron;CA1;left
121675;5;Non neuron;CA1;left
121676;5;Non neuron;CA1;left
121677;5;PC CA1;CA1;left
121678;5;Non neuron;CA1;left
121679;5;Non neuron;CA1;left
121680;5;Non neuron;CA1;left
121681;5;Non neuron;CA1;left
121682;5;Non neuron;CA1;left
121683;5;Uncalled;CA1;left
121684;5;Uncalled;CA1;left
121685;5;Uncalled;CA1;left
121686;5;PC CA1;CA1;left
121687;5;PC CA1;CA1;left
121688;5;PC CA1;CA1;left
121689;5;Non neuron;CA1;left
121690;5;Non neuron;CA1;left
121691;5;PC CA1;CA1;left
121692;5;Non neuron;CA1;left
121693;5;Non neuron;CA1;left
121694;5;Non neuron;CA1;left
121695;5;Non neuron;CA1;left
121696;5;PC CA1;CA1;left
121697;5;Uncalled;CA1;left
121698;5;Uncalled;CA1;left
121699;5;PC CA1;CA1;left
121700;5;Uncalled;CA1;left
121701;5;PC CA1;CA1;left
121702;5;Non neuron;CA1;left
121703;5;Non neuron;CA1;left
121704;5;Non neuron;CA1;left
121705;5;PC CA1;CA1;left
121706;5;Non neuron;CA1;left
121707;5;Non neuron;CA1;left
121708;5;PC CA1;CA1;left
121709;5;Non neuron;CA1;left
121710;5;PC CA1;CA1;left
121711;5;Non neuron;CA1;left
121712;5;PC CA1;CA1;left
121713;5;Non neuron;CA1;left
121714;5;Non neuron;CA1;left
121715;5;Uncalled;CA1;left
121716;5;Non neuron;CA1;left
121717;5;PC CA1;CA1;left
121718;5;Non neuron;CA1;left
121719;5;PC CA1;CA1;left
121720;5;PC CA1;CA1;left
121721;5;Uncalled;CA1;left
121722;5;Uncalled;CA1;left
121723;5;PC CA1;CA1;left
121724;5;Uncalled;CA1;left
121725;5;Non neuron;CA1;left
121726;5;Uncalled;CA1;left
121727;5;Uncalled;CA1;left
121728;5;PC CA1;CA1;left
121729;5;Uncalled;CA1;left
121730;5;PC CA1;CA1;left
121731;5;Uncalled;CA1;left
121732;5;PC CA1;CA1;left
121733;5;PC CA1;CA1;left
121734;5;Uncalled;CA1;left
121735;5;Non neuron;CA1;left
121736;5;Non neuron;CA1;left
121737;5;Non neuron;CA1;left
121738;5;Non neuron;CA1;left
121739;5;Non neuron;CA1;left
121740;5;Uncalled;CA1;left
121741;5;PC CA1;CA1;left
121742;5;PC CA1;CA1;left
121743;5;Uncalled;CA1;left
121744;5;PC CA1;CA1;left
121745;5;MGE NGF/IVY;CA1;left
121746;5;Uncalled;CA1;left
121747;5;Uncalled;CA1;left
121748;5;Uncalled;CA1;left
121749;5;PC CA1;CA1;left
121750;5;IS1;CA1;left
121751;5;Uncalled;CA1;left
121752;5;PC CA1;CA1;left
121753;5;Uncalled;CA1;left
121754;5;Uncalled;CA1;left
121755;5;PC CA1;CA1;left
121756;5;PC CA1;CA1;left
121757;5;Uncalled;CA1;left
121758;5;Non neuron;CA1;left
121759;5;Uncalled;CA1;left
121760;5;Non neuron;CA1;left
121761;5;Uncalled;CA1;left
121762;5;Uncalled;CA1;left
121763;5;Non neuron;CA1;left
121764;5;Non neuron;CA1;left
121765;5;PC CA1;CA1;left
121766;5;Non neuron;CA1;left
121767;5;Uncalled;CA1;left
121768;5;PC CA1;CA1;left
121769;5;IS3;CA1;left
121770;5;PC CA1;CA1;left
121771;5;Uncalled;CA1;left
121772;5;Uncalled;CA1;left
121773;5;Uncalled;CA1;left
121774;5;PC CA1;CA1;left
121775;5;Uncalled;CA1;left
121776;5;Uncalled;CA1;left
121777;5;Non neuron;CA1;left
121778;5;Uncalled;CA1;left
121779;5;PC CA1;CA1;left
121780;5;PC CA1;CA1;left
121781;5;Uncalled;CA1;left
121782;5;Uncalled;CA1;left
121783;5;Non neuron;CA1;left
121784;5;Non neuron;CA1;left
121785;5;PC CA1;CA1;left
121786;5;Non neuron;CA1;left
121787;5;Non neuron;CA1;left
121788;5;PC CA1;CA1;left
121789;5;Uncalled;CA1;left
121790;5;Non neuron;CA1;left
121791;5;Uncalled;CA1;left
121792;5;Non neuron;CA1;left
121793;5;PC CA1;CA1;left
121794;5;PC CA1;CA1;left
121795;5;PC CA1;CA1;left
121796;5;Uncalled;CA1;left
121797;5;PC CA1;CA1;left
121798;5;Non neuron;CA1;left
121799;5;Uncalled;CA1;left
121800;5;PC CA1;CA1;left
121801;5;Non neuron;CA1;left
121802;5;Uncalled;CA1;left
121803;5;PC CA1;CA1;left
121804;5;PC CA1;CA1;left
121805;5;Non neuron;CA1;left
121806;5;PC CA1;CA1;left
121807;5;Non neuron;CA1;left
121808;5;PC CA1;CA1;left
121809;5;Non neuron;CA1;left
121810;5;Uncalled;CA1;left
121811;5;PC other;CA1;left
121812;5;PC CA1;CA1;left
121813;5;Non neuron;CA1;left
121814;5;Uncalled;CA1;left
121815;5;Uncalled;CA1;left
121816;5;Non neuron;CA1;left
121817;5;Uncalled;CA1;left
121818;5;Uncalled;CA1;left
121819;5;Uncalled;CA1;left
121820;5;PC CA1;CA1;left
121821;5;PC CA1;CA1;left
121822;5;Non neuron;CA1;left
121823;5;PC CA1;CA1;left
121824;5;PC CA1;CA1;left
121825;5;PC CA1;CA1;left
121826;5;Uncalled;CA1;left
121827;5;Uncalled;CA1;left
121828;5;Non neuron;CA1;left
121829;5;Non neuron;CA1;left
121830;5;Uncalled;CA1;left
121831;5;IS1;CA1;left
121832;5;Non neuron;CA1;left
121833;5;PC CA1;CA1;left
121834;5;PC CA1;CA1;left
121835;5;Uncalled;CA1;left
121836;5;Uncalled;CA1;left
121837;5;Non neuron;CA1;left
121838;5;PC CA1;CA1;left
121839;5;Non neuron;CA1;left
121840;5;PC CA1;CA1;left
121841;5;Uncalled;CA1;left
121842;5;PC CA1;CA1;left
121843;5;PC CA1;CA1;left
121844;5;Uncalled;CA1;left
121845;5;Uncalled;CA1;left
121846;5;Non neuron;CA1;left
121847;5;PC CA1;CA1;left
121848;5;Non neuron;CA1;left
121849;5;Uncalled;CA1;left
121850;5;Uncalled;CA1;left
121851;5;Uncalled;CA1;left
121852;5;PC CA1;CA1;left
121853;5;PC CA1;CA1;left
121854;5;PC CA1;CA1;left
121855;5;PC CA1;CA1;left
121856;5;Non neuron;CA1;left
121857;5;PC CA1;CA1;left
121858;5;Uncalled;CA1;left
121859;5;PC CA1;CA1;left
121860;5;Non neuron;CA1;left
121861;5;Uncalled;CA1;left
121862;5;Uncalled;CA1;left
121863;5;Uncalled;CA1;left
121864;5;Uncalled;CA1;left
121865;5;Non neuron;CA1;left
121866;5;Uncalled;CA1;left
121867;5;PC CA1;CA1;left
121868;5;Non neuron;CA1;left
121869;5;Uncalled;CA1;left
121870;5;PC CA1;CA1;left
121871;5;Uncalled;CA1;left
121872;5;PC CA1;CA1;left
121873;5;PC CA1;CA1;left
121874;5;Non neuron;CA1;left
121875;5;Uncalled;CA1;left
121876;5;Uncalled;CA1;left
121877;5;Non neuron;CA1;left
121878;5;PC CA1;CA1;left
121879;5;Uncalled;CA1;left
121880;5;PC CA1;CA1;left
121881;5;PC CA1;CA1;left
121882;5;Uncalled;CA1;left
121883;5;Non neuron;CA1;left
121884;5;PC CA1;CA1;left
121885;5;PC CA1;CA1;left
121886;5;PC CA1;CA1;left
121887;5;PC CA1;CA1;left
121888;5;Uncalled;CA1;left
121889;5;Uncalled;CA1;left
121890;5;Uncalled;CA1;left
121891;5;PC CA1;CA1;left
121892;5;Non neuron;CA1;left
121893;5;Non neuron;CA1;left
121894;5;Uncalled;CA1;left
121895;5;Uncalled;CA1;left
121896;5;Non neuron;CA1;left
121897;5;Uncalled;CA1;left
121898;5;PC CA1;CA1;left
121899;5;PC CA1;CA1;left
121900;5;Non neuron;CA1;left
121901;5;Non neuron;CA1;left
121902;5;Non neuron;CA1;left
121903;5;PC CA1;CA1;left
121904;5;Non neuron;CA1;left
121905;5;PC CA1;CA1;left
121906;5;Non neuron;CA1;left
121907;5;Non neuron;CA1;left
121908;5;Non neuron;CA1;left
121909;5;PC CA1;CA1;left
121910;5;Uncalled;CA1;left
121911;5;Non neuron;CA1;left
121912;5;Non neuron;CA1;left
121913;5;Non neuron;CA1;left
121914;5;Uncalled;CA1;left
121915;5;PC CA1;CA1;left
121916;5;Uncalled;CA1;left
121917;5;Uncalled;CA1;left
121918;5;Non neuron;CA1;left
121919;5;PC CA1;CA1;left
121920;5;PC CA1;CA1;left
121921;5;Non neuron;CA1;left
121922;5;Non neuron;CA1;left
121923;5;CGE NGF;CA1;left
121924;5;Non neuron;CA1;left
121925;5;PC CA1;CA1;left
121926;5;PC CA1;CA1;left
121927;5;Non neuron;CA1;left
121928;5;Uncalled;CA1;left
121929;5;Uncalled;CA1;left
121930;5;PC CA1;CA1;left
121931;5;Non neuron;CA1;left
121932;5;Uncalled;CA1;left
121933;5;Uncalled;CA1;left
121934;5;Uncalled;CA1;left
121935;5;PC CA1;CA1;left
121936;5;PC CA1;CA1;left
121937;5;Uncalled;CA1;left
121938;5;Non neuron;CA1;left
121939;5;Non neuron;CA1;left
121940;5;Uncalled;CA1;left
121941;5;PC CA1;CA1;left
121942;5;PC CA1;CA1;left
121943;5;PC CA1;CA1;left
121944;5;Non neuron;CA1;left
121945;5;PC CA1;CA1;left
121946;5;Uncalled;CA1;left
121947;5;Non neuron;CA1;left
121948;5;Uncalled;CA1;left
121949;5;Non neuron;CA1;left
121950;5;PC CA1;CA1;left
121951;5;Non neuron;CA1;left
121952;5;Uncalled;CA1;left
121953;5;Non neuron;CA1;left
121954;5;Non neuron;CA1;left
121955;5;PC CA1;CA1;left
121956;5;Uncalled;CA1;left
121957;5;PC CA1;CA1;left
121958;5;Non neuron;CA1;left
121959;5;Uncalled;CA1;left
121960;5;PC CA1;CA1;left
121961;5;Uncalled;CA1;left
121962;5;Uncalled;CA1;left
121963;5;Non neuron;CA1;left
121964;5;Bistratified;CA1;left
121965;5;Non neuron;CA1;left
121966;5;Uncalled;CA1;left
121967;5;PC CA1;CA1;left
121968;5;PC CA1;CA1;left
121969;5;PC CA1;CA1;left
121970;5;Uncalled;CA1;left
121971;5;Non neuron;CA1;left
121972;5;Non neuron;CA1;left
121973;5;PC CA1;CA1;left
121974;5;Non neuron;CA1;left
121975;5;Uncalled;CA1;left
121976;5;Non neuron;CA1;left
121977;5;Uncalled;CA1;left
121978;5;Uncalled;CA1;left
121979;5;PC CA1;CA1;left
121980;5;Non neuron;CA1;left
121981;5;Uncalled;CA1;left
121982;5;Uncalled;CA1;left
121983;5;PC CA1;CA1;left
121984;5;Uncalled;CA1;left
121985;5;PC CA1;CA1;left
121986;5;PC CA1;CA1;left
121987;5;Non neuron;CA1;left
121988;5;PC CA1;CA1;left
121989;5;PC CA1;CA1;left
121990;5;Uncalled;CA1;left
121991;5;PC CA1;CA1;left
121992;5;Non neuron;CA1;left
121993;5;Non neuron;CA1;left
121994;5;PC CA1;CA1;left
121995;5;Non neuron;CA1;left
121996;5;Non neuron;CA1;left
121997;5;Non neuron;CA1;left
121998;5;Uncalled;CA1;left
121999;5;Uncalled;CA1;left
122000;5;PC CA1;CA1;left
122001;5;Uncalled;CA1;left
122002;5;Uncalled;CA1;left
122003;5;Uncalled;CA1;left
122004;5;PC CA1;CA1;left
122005;5;PC CA1;CA1;left
122006;5;PC CA1;CA1;left
122007;5;Non neuron;CA1;left
122008;5;Non neuron;CA1;left
122009;5;Non neuron;CA1;left
122010;5;Uncalled;CA1;left
122011;5;PC CA1;CA1;left
122012;5;Uncalled;CA1;left
122013;5;Axo-axonic;CA1;left
122014;5;CGE NGF;CA1;left
122015;5;Non neuron;CA1;left
122016;5;PC CA1;CA1;left
122017;5;Uncalled;CA1;left
122018;5;Uncalled;CA1;left
122019;5;PC CA1;CA1;left
122020;5;Uncalled;CA1;left
122021;5;Non neuron;CA1;left
122022;5;IS1;CA1;left
122023;5;Uncalled;CA1;left
122024;5;IS2;CA1;left
122025;5;Uncalled;CA1;left
122026;5;Non neuron;CA1;left
122027;5;Non neuron;CA1;left
122028;5;Non neuron;CA1;left
122029;5;PC CA1;CA1;left
122030;5;Uncalled;CA1;left
122031;5;Uncalled;CA1;left
122032;5;PC CA1;CA1;left
122033;5;PC CA1;CA1;left
122034;5;IS1;CA1;left
122035;5;PC CA1;CA1;left
122036;5;PC other;CA1;left
122037;5;PC CA1;CA1;left
122038;5;Uncalled;CA1;left
122039;5;Non neuron;CA1;left
122040;5;Uncalled;CA1;left
122041;5;IS3;CA1;left
122042;5;Uncalled;CA1;left
122043;5;PC CA1;CA1;left
122044;5;Uncalled;CA1;left
122045;5;PC CA1;CA1;left
122046;5;Non neuron;CA1;left
122047;5;Uncalled;CA1;left
122048;5;Uncalled;CA1;left
122049;5;IS1;CA1;left
122050;5;Uncalled;CA1;left
122051;5;Non neuron;CA1;left
122052;5;Non neuron;CA1;left
122053;5;Uncalled;CA1;left
122054;5;Uncalled;CA1;left
122055;5;PC CA1;CA1;left
122056;5;Non neuron;CA1;left
122057;5;Uncalled;CA1;left
122058;5;Non neuron;CA1;left
122059;5;Uncalled;CA1;left
122060;5;PC CA1;CA1;left
122061;5;Uncalled;CA1;left
122062;5;PC CA1;CA1;left
122063;5;PC CA1;CA1;left
122064;5;Uncalled;CA1;left
122065;5;Non neuron;CA1;left
122066;5;Uncalled;CA1;left
122067;5;Uncalled;CA1;left
122068;5;Uncalled;CA1;left
122069;5;Non neuron;CA1;left
122070;5;PC CA1;CA1;left
122071;5;PC CA1;CA1;left
122072;5;CGE NGF;CA1;left
122073;5;PC CA1;CA1;left
122074;5;Uncalled;CA1;left
122075;5;Uncalled;CA1;left
122076;5;Non neuron;CA1;left
122077;5;Uncalled;CA1;left
122078;5;Uncalled;CA1;left
122079;5;Non neuron;CA1;left
122080;5;Uncalled;CA1;left
122081;5;Uncalled;CA1;left
122082;5;Uncalled;CA1;left
122083;5;PC CA1;CA1;left
122084;5;Non neuron;CA1;left
122085;5;PC CA1;CA1;left
122086;5;Uncalled;CA1;left
122087;5;Non neuron;CA1;left
122088;5;Uncalled;CA1;left
122089;5;Non neuron;CA1;left
122090;5;PC CA1;CA1;left
122091;5;Non neuron;CA1;left
122092;5;Non neuron;CA1;left
122093;5;PC CA1;CA1;left
122094;5;Non neuron;CA1;left
122095;5;Uncalled;CA1;left
122096;5;Radiatum retrohip;CA1;left
122097;5;PC CA1;CA1;left
122098;5;PC CA1;CA1;left
122099;5;Uncalled;CA1;left
122100;5;PC CA1;CA1;left
122101;5;PC CA1;CA1;left
122102;5;PC CA1;CA1;left
122103;5;O-Bi;CA1;left
122104;5;Non neuron;CA1;left
122105;5;Non neuron;CA1;left
122106;5;Uncalled;CA1;left
122107;5;Uncalled;CA1;left
122108;5;Uncalled;CA1;left
122109;5;Uncalled;CA1;left
122110;5;Uncalled;CA1;left
122111;5;Uncalled;CA1;left
122112;5;PC CA1;CA1;left
122113;5;Non neuron;CA1;left
122114;5;Uncalled;CA1;left
122115;5;Uncalled;CA1;left
122116;5;PC CA1;CA1;left
122117;5;PC CA1;CA1;left
122118;5;Non neuron;CA1;left
122119;5;Non neuron;CA1;left
122120;5;Uncalled;CA1;left
122121;5;Uncalled;CA1;left
122122;5;PC CA1;CA1;left
122123;5;Non neuron;CA1;left
122124;5;Non neuron;CA1;left
122125;5;PC CA1;CA1;left
122126;5;Uncalled;CA1;left
122127;5;PC CA1;CA1;left
122128;5;Non neuron;CA1;left
122129;5;Non neuron;CA1;left
122130;5;PC CA1;CA1;left
122131;5;PC CA1;CA1;left
122132;5;Uncalled;CA1;left
122133;5;Non neuron;CA1;left
122134;5;Non neuron;CA1;left
122135;5;Uncalled;CA1;left
122136;5;Uncalled;CA1;left
122137;5;Uncalled;CA1;left
122138;5;Non neuron;CA1;left
122139;5;Uncalled;CA1;left
122140;5;PC CA1;CA1;left
122141;5;PC CA1;CA1;left
122142;5;Non neuron;CA1;left
122143;5;Uncalled;CA1;left
122144;5;CGE NGF;CA1;left
122145;5;PC CA1;CA1;left
122146;5;PC CA1;CA1;left
122147;5;Uncalled;CA1;left
122148;5;Non neuron;CA1;left
122149;5;Non neuron;CA1;left
122150;5;PC CA1;CA1;left
122151;5;PC CA1;CA1;left
122152;5;PC CA1;CA1;left
122153;5;Non neuron;CA1;left
122154;5;Uncalled;CA1;left
122155;5;Non neuron;CA1;left
122156;5;Uncalled;CA1;left
122157;5;Uncalled;CA1;left
122158;5;Uncalled;CA1;left
122159;5;Uncalled;CA1;left
122160;5;Uncalled;CA1;left
122161;5;PC CA1;CA1;left
122162;5;Uncalled;CA1;left
122163;5;PC CA1;CA1;left
122164;5;Uncalled;CA1;left
122165;5;PC CA1;CA1;left
122166;5;Uncalled;CA1;left
122167;5;PC CA1;CA1;left
122168;5;Uncalled;CA1;left
122169;5;PC CA1;CA1;left
122170;5;Uncalled;CA1;left
122171;5;Non neuron;CA1;left
122172;5;Non neuron;CA1;left
122173;5;Non neuron;CA1;left
122174;5;Non neuron;CA1;left
122175;5;Non neuron;CA1;left
122176;5;PC CA1;CA1;left
122177;5;Uncalled;CA1;left
122178;5;Non neuron;CA1;left
122179;5;Uncalled;CA1;left
122180;5;Uncalled;CA1;left
122181;5;PC CA1;CA1;left
122182;5;Uncalled;CA1;left
122183;5;PC CA1;CA1;left
122184;5;PC CA1;CA1;left
122185;5;Non neuron;CA1;left
122186;5;Non neuron;CA1;left
122187;5;PC CA1;CA1;left
122188;5;Non neuron;CA1;left
122189;5;PC CA1;CA1;left
122190;5;PC CA1;CA1;left
122191;5;Uncalled;CA1;left
122192;5;Uncalled;CA1;left
122193;5;Uncalled;CA1;left
122194;5;Non neuron;CA1;left
122195;5;PC CA1;CA1;left
122196;5;PC CA1;CA1;left
122197;5;Uncalled;CA1;left
122198;5;Uncalled;CA1;left
122199;5;Uncalled;CA1;left
122200;5;Non neuron;CA1;left
122201;5;PC CA1;CA1;left
122202;5;PC CA1;CA1;left
122203;5;Uncalled;CA1;left
122204;5;Non neuron;CA1;left
122205;5;Non neuron;CA1;left
122206;5;Uncalled;CA1;left
122207;5;PC CA1;CA1;left
122208;5;PC CA1;CA1;left
122209;5;Uncalled;CA1;left
122210;5;Uncalled;CA1;left
122211;5;PC CA1;CA1;left
122212;5;Non neuron;CA1;left
122213;5;Uncalled;CA1;left
122214;5;Radiatum retrohip;CA1;left
122215;5;Non neuron;CA1;left
122216;5;Non neuron;CA1;left
122217;5;Non neuron;CA1;left
122218;5;PC CA1;CA1;left
122219;5;Hippocamposeptal;CA1;left
122220;5;PC CA1;CA1;left
122221;5;Uncalled;CA1;left
122222;5;Uncalled;CA1;left
122223;5;Non neuron;CA1;left
122224;5;Non neuron;CA1;left
122225;5;Non neuron;CA1;left
122226;5;Uncalled;CA1;left
122227;5;Non neuron;CA1;left
122228;5;Non neuron;CA1;left
122229;5;PC CA1;CA1;left
122230;5;PC CA1;CA1;left
122231;5;PC CA1;CA1;left
122232;5;Uncalled;CA1;left
122233;5;Non neuron;CA1;left
122234;5;PC CA1;CA1;left
122235;5;Non neuron;CA1;left
122236;5;Non neuron;CA1;left
122237;5;Uncalled;CA1;left
122238;5;Uncalled;CA1;left
122239;5;Uncalled;CA1;left
122240;5;PC CA1;CA1;left
122241;5;PC CA1;CA1;left
122242;5;PC CA1;CA1;left
122243;5;PC CA1;CA1;left
122244;5;PC CA1;CA1;left
122245;5;Uncalled;CA1;left
122246;5;IS1;CA1;left
122247;5;Uncalled;CA1;left
122248;5;Uncalled;CA1;left
122249;5;PC CA1;CA1;left
122250;5;PC CA1;CA1;left
122251;5;PC CA1;CA1;left
122252;5;PC CA1;CA1;left
122253;5;Radiatum retrohip;CA1;left
122254;5;IS1;CA1;left
122255;5;Non neuron;CA1;left
122256;5;Uncalled;CA1;left
122257;5;Non neuron;CA1;left
122258;5;Uncalled;CA1;left
122259;5;PC CA1;CA1;left
122260;5;Non neuron;CA1;left
122261;5;Non neuron;CA1;left
122262;5;PC CA1;CA1;left
122263;5;PC CA1;CA1;left
122264;5;Non neuron;CA1;left
122265;5;Non neuron;CA1;left
122266;5;PC CA1;CA1;left
122267;5;PC CA1;CA1;left
122268;5;Non neuron;CA1;left
122269;5;Non neuron;CA1;left
122270;5;Uncalled;CA1;left
122271;5;PC CA1;CA1;left
122272;5;PC CA1;CA1;left
122273;5;Uncalled;CA1;left
122274;5;Uncalled;CA1;left
122275;5;Uncalled;CA1;left
122276;5;Non neuron;CA1;left
122277;5;Uncalled;CA1;left
122278;5;PC CA1;CA1;left
122279;5;Uncalled;CA1;left
122280;5;Non neuron;CA1;left
122281;5;PC CA1;CA1;left
122282;5;PC CA1;CA1;left
122283;5;Uncalled;CA1;left
122284;5;PC CA1;CA1;left
122285;5;Uncalled;CA1;left
122286;5;PC CA1;CA1;left
122287;5;Non neuron;CA1;left
122288;5;CGE NGF;CA1;left
122289;5;Uncalled;CA1;left
122290;5;Uncalled;CA1;left
122291;5;Non neuron;CA1;left
122292;5;Non neuron;CA1;left
122293;5;PC CA1;CA1;left
122294;5;PC CA1;CA1;left
122295;5;Uncalled;CA1;left
122296;5;Non neuron;CA1;left
122297;5;Uncalled;CA1;left
122298;5;Non neuron;CA1;left
122299;5;Uncalled;CA1;left
122300;5;PC CA1;CA1;left
122301;5;PC CA1;CA1;left
122302;5;Uncalled;CA1;left
122303;5;Non neuron;CA1;left
122304;5;Non neuron;CA1;left
122305;5;PC CA1;CA1;left
122306;5;Non neuron;CA1;left
122307;5;O-Bi;CA1;left
122308;5;PC CA1;CA1;left
122309;5;Uncalled;CA1;left
122310;5;PC CA1;CA1;left
122311;5;Uncalled;CA1;left
122312;5;PC CA1;CA1;left
122313;5;Uncalled;CA1;left
122314;5;Non neuron;CA1;left
122315;5;PC CA1;CA1;left
122316;5;PC CA1;CA1;left
122317;5;Non neuron;CA1;left
122318;5;Uncalled;CA1;left
122319;5;Non neuron;CA1;left
122320;5;O-Bi;CA1;left
122321;5;PC CA1;CA1;left
122322;5;PC CA1;CA1;left
122323;5;Uncalled;CA1;left
122324;5;Uncalled;CA1;left
122325;5;Cck Cxcl14+;CA1;left
122326;5;PC CA1;CA1;left
122327;5;PC CA1;CA1;left
122328;5;Uncalled;CA1;left
122329;5;PC CA1;CA1;left
122330;5;PC CA1;CA1;left
122331;5;PC CA1;CA1;left
122332;5;Non neuron;CA1;left
122333;5;PC CA1;CA1;left
122334;5;Non neuron;CA1;left
122335;5;Uncalled;CA1;left
122336;5;PC CA1;CA1;left
122337;5;Uncalled;CA1;left
122338;5;PC CA1;CA1;left
122339;5;PC CA1;CA1;left
122340;5;Uncalled;CA1;left
122341;5;PC CA1;CA1;left
122342;5;Non neuron;CA1;left
122343;5;Non neuron;CA1;left
122344;5;PC CA1;CA1;left
122345;5;PC CA1;CA1;left
122346;5;Non neuron;CA1;left
122347;5;Uncalled;CA1;left
122348;5;Non neuron;CA1;left
122349;5;Non neuron;CA1;left
122350;5;Uncalled;CA1;left
122351;5;Uncalled;CA1;left
122352;5;Non neuron;CA1;left
122353;5;Uncalled;CA1;left
122354;5;Non neuron;CA1;left
122355;5;PC CA1;CA1;left
122356;5;PC CA1;CA1;left
122357;5;Non neuron;CA1;left
122358;5;Cck Cxcl14-;CA1;left
122359;5;PC CA1;CA1;left
122360;5;Non neuron;CA1;left
122361;5;PC CA1;CA1;left
122362;5;Non neuron;CA1;left
122363;5;PC CA1;CA1;left
122364;5;Uncalled;CA1;left
122365;5;Uncalled;CA1;left
122366;5;PC CA1;CA1;left
122367;5;Non neuron;CA1;left
122368;5;PC CA1;CA1;left
122369;5;Non neuron;CA1;left
122370;5;PC CA1;CA1;left
122371;5;PC CA1;CA1;left
122372;5;PC CA1;CA1;left
122373;5;PC CA1;CA1;left
122374;5;Uncalled;CA1;left
122375;5;Non neuron;CA1;left
122376;5;PC CA1;CA1;left
122377;5;Uncalled;CA1;left
122378;5;PC CA1;CA1;left
122379;5;CGE NGF;CA1;left
122380;5;PC CA1;CA1;left
122381;5;Radiatum retrohip;CA1;left
122382;5;CGE NGF;CA1;left
122383;5;PC CA1;CA1;left
122384;5;PC CA1;CA1;left
122385;5;PC CA1;CA1;left
122386;5;Uncalled;CA1;left
122387;5;PC CA1;CA1;left
122388;5;Uncalled;CA1;left
122389;5;Uncalled;CA1;left
122390;5;Non neuron;CA1;left
122391;5;Uncalled;CA1;left
122392;5;PC CA1;CA1;left
122393;5;Non neuron;CA1;left
122394;5;PC CA1;CA1;left
122395;5;PC CA1;CA1;left
122396;5;Non neuron;CA1;left
122397;5;Radiatum retrohip;CA1;left
122398;5;Non neuron;CA1;left
122399;5;Non neuron;CA1;left
122400;5;PC CA1;CA1;left
122401;5;PC CA1;CA1;left
122402;5;Non neuron;CA1;left
122403;5;Non neuron;CA1;left
122404;5;PC CA1;CA1;left
122405;5;PC CA1;CA1;left
122406;5;Uncalled;CA1;left
122407;5;PC CA1;CA1;left
122408;5;PC CA1;CA1;left
122409;5;PC CA1;CA1;left
122410;5;PC CA1;CA1;left
122411;5;Non neuron;CA1;left
122412;5;Non neuron;CA1;left
122413;5;Uncalled;CA1;left
122414;5;Uncalled;CA1;left
122415;5;PC CA1;CA1;left
122416;5;PC CA1;CA1;left
122417;5;PC CA1;CA1;left
122418;5;Non neuron;CA1;left
122419;5;Uncalled;CA1;left
122420;5;Uncalled;CA1;left
122421;5;PC CA1;CA1;left
122422;5;Uncalled;CA1;left
122423;5;Uncalled;CA1;left
122424;5;Non neuron;CA1;left
122425;5;PC CA1;CA1;left
122426;5;Non neuron;CA1;left
122427;5;Uncalled;CA1;left
122428;5;Uncalled;CA1;left
122429;5;IS1;CA1;left
122430;5;PC CA1;CA1;left
122431;5;PC CA1;CA1;left
122432;5;Uncalled;CA1;left
122433;5;Non neuron;CA1;left
122434;5;Uncalled;CA1;left
122435;5;Cck Cxcl14+;CA1;left
122436;5;PC CA1;CA1;left
122437;5;Uncalled;CA1;left
122438;5;PC CA1;CA1;left
122439;5;Uncalled;CA1;left
122440;5;Non neuron;CA1;left
122441;5;PC CA1;CA1;left
122442;5;PC CA1;CA1;left
122443;5;PC CA1;CA1;left
122444;5;Uncalled;CA1;left
122445;5;PC CA1;CA1;left
122446;5;PC CA1;CA1;left
122447;5;Uncalled;CA1;left
122448;5;Uncalled;CA1;left
122449;5;Non neuron;CA1;left
122450;5;PC CA1;CA1;left
122451;5;PC CA1;CA1;left
122452;5;Non neuron;CA1;left
122453;5;PC CA1;CA1;left
122454;5;Non neuron;CA1;left
122455;5;PC CA1;CA1;left
122456;5;Basket;CA1;left
122457;5;Uncalled;CA1;left
122458;5;PC CA1;CA1;left
122459;5;PC CA1;CA1;left
122460;5;Non neuron;CA1;left
122461;5;Non neuron;CA1;left
122462;5;Bistratified;CA1;left
122463;5;Uncalled;CA1;left
122464;5;Non neuron;CA1;left
