label;Anatomy;region_name;hemisphere;case_id;node_set_id;local_label;node_id;seg_label;x;y;z;graph_seed;node_count;node_hash;degree_export_k20;strength_export_k20;KMeans_k20_c16_s0_Clustering;degree_export_k40;strength_export_k40;KMeans_k40_c16_s0_Clustering
19210;right_module_15;UPENN-GBM-00013_11 node 19209;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19210;19209;1;167;167;100;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;5.4148259;15;10;7.8506026;15
19211;right_module_5;UPENN-GBM-00013_11 node 19210;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19211;19210;4;167;167;101;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.7475322;5;7;5.9319909;5
19212;right_module_5;UPENN-GBM-00013_11 node 19211;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19212;19211;4;167;167;102;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;5.8610938;5;10;6.4832633;5
19213;right_module_5;UPENN-GBM-00013_11 node 19212;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19213;19212;4;167;167;103;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;7.8948198;5;11;7.3616053;5
19214;right_module_5;UPENN-GBM-00013_11 node 19213;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19214;19213;4;167;167;104;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;6.6141626;5;11;6.8079405;5
19215;right_module_14;UPENN-GBM-00013_11 node 19214;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19215;19214;4;167;167;105;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;9.2782612;14;18;12.901751;14
19216;right_module_5;UPENN-GBM-00013_11 node 19215;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19216;19215;4;167;167;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;6.2089714;5;14;12.004233;5
19217;right_module_5;UPENN-GBM-00013_11 node 19216;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19217;19216;4;167;167;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;7.2087183;5;6;5.853588;5
19218;right_module_14;UPENN-GBM-00013_11 node 19217;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19218;19217;4;167;167;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;7.4922515;14;10;10.188769;14
19219;right_module_14;UPENN-GBM-00013_11 node 19218;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19219;19218;4;167;167;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;8.2363899;14;16;17.150052;14
19220;right_module_9;UPENN-GBM-00013_11 node 19219;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19220;19219;4;167;167;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;0;0;9;0;0;9
19221;right_module_9;UPENN-GBM-00013_11 node 19220;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19221;19220;4;167;167;111;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;0;0;9;0;0;9
19222;right_module_16;UPENN-GBM-00013_11 node 19221;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19222;19221;4;167;168;87;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;19;9.7426939;16;13;7.6236124;16
19223;right_module_5;UPENN-GBM-00013_11 node 19222;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19223;19222;4;167;168;88;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;8.961995;5;7;5.1020949;5
19224;right_module_5;UPENN-GBM-00013_11 node 19223;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19224;19223;4;167;168;89;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;6.1082641;5;9;7.1774499;5
19225;right_module_5;UPENN-GBM-00013_11 node 19224;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19225;19224;4;167;168;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;4.6194705;5;12;8.1459763;5
19226;right_module_5;UPENN-GBM-00013_11 node 19225;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19226;19225;4;167;168;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.7923489;5;8;6.3412844;5
19227;right_module_5;UPENN-GBM-00013_11 node 19226;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19227;19226;4;167;168;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;4.1355595;5;7;5.726572;5
19228;right_module_15;UPENN-GBM-00013_11 node 19227;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19228;19227;1;167;168;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;6.0142487;15;7;5.7996279;15
19229;right_module_15;UPENN-GBM-00013_11 node 19228;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19229;19228;1;167;168;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;5.2157622;15;6;4.5535579;15
19230;right_module_15;UPENN-GBM-00013_11 node 19229;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19230;19229;1;167;168;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;8.493705;15;12;7.5004678;15
19231;right_module_15;UPENN-GBM-00013_11 node 19230;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19231;19230;1;167;168;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;7.3834416;15;10;6.6835076;15
19232;right_module_15;UPENN-GBM-00013_11 node 19231;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19232;19231;1;167;168;97;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;5.9897023;15;18;12.339717;15
19233;right_module_5;UPENN-GBM-00013_11 node 19232;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19233;19232;4;167;168;98;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;8.0646152;5;13;8.3963796;5
19234;right_module_5;UPENN-GBM-00013_11 node 19233;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19234;19233;4;167;168;99;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;5.1423166;5;12;9.2428511;5
19235;right_module_5;UPENN-GBM-00013_11 node 19234;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19235;19234;4;167;168;100;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;7.3532101;5;11;8.2019998;5
19236;right_module_5;UPENN-GBM-00013_11 node 19235;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19236;19235;4;167;168;101;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;7.6933557;5;7;4.7639249;5
19237;right_module_5;UPENN-GBM-00013_11 node 19236;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19237;19236;4;167;168;102;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;7.359163;5;20;12.521766;5
19238;right_module_5;UPENN-GBM-00013_11 node 19237;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19238;19237;4;167;168;103;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;6.3819242;5;10;7.7802146;5
19239;right_module_14;UPENN-GBM-00013_11 node 19238;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19239;19238;4;167;168;104;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;10.43267;14;9;6.9485553;14
19240;right_module_14;UPENN-GBM-00013_11 node 19239;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19240;19239;4;167;168;105;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;8.6544128;14;9;7.2672743;14
19241;right_module_5;UPENN-GBM-00013_11 node 19240;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19241;19240;4;167;168;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;5;4.7116291;5;7;8.3433775;5
19242;right_module_14;UPENN-GBM-00013_11 node 19241;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19242;19241;4;167;168;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;5;5.8156592;14;6;8.0361618;14
19243;right_module_14;UPENN-GBM-00013_11 node 19242;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19243;19242;4;167;168;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.8577682;14;14;11.265154;14
19244;right_module_14;UPENN-GBM-00013_11 node 19243;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19244;19243;4;167;168;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;7.4675136;14;14;13.201165;14
19245;right_module_9;UPENN-GBM-00013_11 node 19244;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19245;19244;4;167;168;110;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;0;0;9;0;0;9
19246;right_module_16;UPENN-GBM-00013_11 node 19245;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19246;19245;4;167;169;86;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;3.4555465;16;11;6.5157086;16
19247;right_module_5;UPENN-GBM-00013_11 node 19246;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19247;19246;4;167;169;87;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;6.9224377;5;10;7.1544056;5
19248;right_module_5;UPENN-GBM-00013_11 node 19247;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19248;19247;4;167;169;88;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;8.7532972;5;10;8.0249452;5
19249;right_module_5;UPENN-GBM-00013_11 node 19248;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19249;19248;4;167;169;89;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;9.8085972;5;10;7.2829397;5
19250;right_module_5;UPENN-GBM-00013_11 node 19249;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19250;19249;4;167;169;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;5.0889232;5;13;7.6710607;5
19251;right_module_5;UPENN-GBM-00013_11 node 19250;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19251;19250;4;167;169;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;6.8028336;5;15;9.8517845;5
19252;right_module_5;UPENN-GBM-00013_11 node 19251;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19252;19251;4;167;169;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;7.4953951;5;10;6.9041805;5
19253;right_module_15;UPENN-GBM-00013_11 node 19252;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19253;19252;1;167;169;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;5.6111525;15;11;7.9688619;15
19254;right_module_15;UPENN-GBM-00013_11 node 19253;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19254;19253;1;167;169;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;8.541701;15;13;8.787478;15
19255;right_module_15;UPENN-GBM-00013_11 node 19254;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19255;19254;1;167;169;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;9.0367344;15;18;12.440196;15
19256;right_module_15;UPENN-GBM-00013_11 node 19255;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19256;19255;1;167;169;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;7.7231855;15;16;10.267008;15
19257;right_module_15;UPENN-GBM-00013_11 node 19256;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19257;19256;1;167;169;97;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;6.3705797;15;12;8.2779104;15
19258;right_module_15;UPENN-GBM-00013_11 node 19257;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19258;19257;1;167;169;98;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;7.5148251;15;11;7.4451339;15
19259;right_module_5;UPENN-GBM-00013_11 node 19258;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19259;19258;4;167;169;99;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;5.5693517;5;11;9.0851354;5
19260;right_module_5;UPENN-GBM-00013_11 node 19259;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19260;19259;4;167;169;100;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;6.2498292;5;9;6.7915631;5
19261;right_module_5;UPENN-GBM-00013_11 node 19260;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19261;19260;4;167;169;101;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;3.9699038;5;10;7.1693315;5
19262;right_module_14;UPENN-GBM-00013_11 node 19261;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19262;19261;4;167;169;102;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;6.1541115;14;10;6.5969791;14
19263;right_module_14;UPENN-GBM-00013_11 node 19262;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19263;19262;4;167;169;103;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;5.7518989;14;17;16.090472;14
19264;right_module_14;UPENN-GBM-00013_11 node 19263;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19264;19263;4;167;169;104;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;9.9692037;14;12;11.963398;14
19265;right_module_14;UPENN-GBM-00013_11 node 19264;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19265;19264;4;167;169;105;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;4.5594021;14;11;10.428663;14
19266;right_module_14;UPENN-GBM-00013_11 node 19265;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19266;19265;4;167;169;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;8.7452035;14;11;9.2473308;14
19267;right_module_5;UPENN-GBM-00013_11 node 19266;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19267;19266;4;167;169;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;7.6612963;5;9;7.8806801;5
19268;right_module_14;UPENN-GBM-00013_11 node 19267;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19268;19267;4;167;169;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;6.1459961;14;9;6.6437278;14
19269;right_module_14;UPENN-GBM-00013_11 node 19268;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19269;19268;4;167;169;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;7.0874495;14;8;10.64178;14
19270;right_module_16;UPENN-GBM-00013_11 node 19269;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19270;19269;4;167;170;86;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;6.6707605;16;16;10.035573;16
19271;right_module_5;UPENN-GBM-00013_11 node 19270;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19271;19270;4;167;170;87;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;6.8079474;5;6;4.3783002;5
19272;right_module_5;UPENN-GBM-00013_11 node 19271;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19272;19271;4;167;170;88;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;6.4095939;5;10;8.928983;5
19273;right_module_15;UPENN-GBM-00013_11 node 19272;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19273;19272;1;167;170;89;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.9744167;15;8;6.9888483;15
19274;right_module_5;UPENN-GBM-00013_11 node 19273;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19274;19273;4;167;170;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;4.320405;5;12;7.2209863;5
19275;right_module_5;UPENN-GBM-00013_11 node 19274;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19275;19274;4;167;170;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;4.7030192;5;11;6.5461816;5
19276;right_module_15;UPENN-GBM-00013_11 node 19275;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19276;19275;1;167;170;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;7.0704739;15;18;11.264714;15
19277;right_module_15;UPENN-GBM-00013_11 node 19276;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19277;19276;1;167;170;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;8.0726227;15;12;7.5924766;15
19278;right_module_15;UPENN-GBM-00013_11 node 19277;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19278;19277;1;167;170;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;3.3966024;15;13;8.4104888;15
19279;right_module_15;UPENN-GBM-00013_11 node 19278;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19279;19278;1;167;170;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.2976538;15;12;9.3753212;15
19280;right_module_15;UPENN-GBM-00013_11 node 19279;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19280;19279;1;167;170;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.4156076;15;7;5.1026544;15
19281;right_module_15;UPENN-GBM-00013_11 node 19280;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19281;19280;1;167;170;97;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;5.9801779;15;11;8.35378;15
19282;right_module_15;UPENN-GBM-00013_11 node 19281;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19282;19281;1;167;170;98;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;6.570913;15;10;6.9998848;15
19283;right_module_14;UPENN-GBM-00013_11 node 19282;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19283;19282;4;167;170;99;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;18;15.349083;14;16;15.134679;14
19284;right_module_5;UPENN-GBM-00013_11 node 19283;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19284;19283;4;167;170;100;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;5.6942472;5;9;5.7035549;5
19285;right_module_15;UPENN-GBM-00013_11 node 19284;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19285;19284;1;167;170;101;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;5.3404969;15;14;8.698332;15
19286;right_module_14;UPENN-GBM-00013_11 node 19285;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19286;19285;4;167;170;102;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;6.7534758;14;10;9.3956615;14
19287;right_module_14;UPENN-GBM-00013_11 node 19286;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19287;19286;4;167;170;103;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;9.790701;14;6;7.1656743;14
19288;right_module_14;UPENN-GBM-00013_11 node 19287;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19288;19287;4;167;170;104;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;9.9737233;14;10;11.375462;14
19289;right_module_14;UPENN-GBM-00013_11 node 19288;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19289;19288;4;167;170;105;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;9.7601728;14;7;5.9389156;14
19290;right_module_14;UPENN-GBM-00013_11 node 19289;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19290;19289;4;167;170;106;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;8.9017545;14;8;7.7129908;14
19291;right_module_5;UPENN-GBM-00013_11 node 19290;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19291;19290;4;167;170;107;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;4.8664314;5;7;5.2952048;5
19292;right_module_14;UPENN-GBM-00013_11 node 19291;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19292;19291;4;167;170;108;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;5.4219487;14;8;8.4368317;14
19293;right_module_14;UPENN-GBM-00013_11 node 19292;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19293;19292;4;167;170;109;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;12.859435;14;11;15.895365;14
19294;right_module_16;UPENN-GBM-00013_11 node 19293;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19294;19293;4;167;171;85;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;4.5178066;16;7;3.7715183;16
19295;right_module_16;UPENN-GBM-00013_11 node 19294;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19295;19294;4;167;171;86;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.1201839;16;9;6.8386981;16
19296;right_module_5;UPENN-GBM-00013_11 node 19295;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19296;19295;4;167;171;87;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;5.9772687;5;9;7.8110164;5
19297;right_module_5;UPENN-GBM-00013_11 node 19296;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19297;19296;4;167;171;88;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;7.8867925;5;9;7.0087091;5
19298;right_module_15;UPENN-GBM-00013_11 node 19297;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19298;19297;1;167;171;89;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;7.5038147;15;8;6.6729437;15
19299;right_module_15;UPENN-GBM-00013_11 node 19298;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19299;19298;1;167;171;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;6.318087;15;7;4.4714252;15
19300;right_module_15;UPENN-GBM-00013_11 node 19299;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19300;19299;1;167;171;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;3.9065479;15;13;8.3817531;15
19301;right_module_15;UPENN-GBM-00013_11 node 19300;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19301;19300;1;167;171;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;6.2843812;15;9;5.2608871;15
19302;right_module_15;UPENN-GBM-00013_11 node 19301;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19302;19301;1;167;171;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;4.9495212;15;12;8.1125309;15
19303;right_module_15;UPENN-GBM-00013_11 node 19302;right;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;19303;19302;1;167;171;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;15;9.4292251;15;11;7.5559463;15
